timestamp,open,high,low,close,volume
1767675840000,2.4029,2.403,2.3993,2.4006,108090.4
1767675900000,2.4006,2.4019,2.3978,2.4015,225001.9
1767675960000,2.4016,2.405,2.4009,2.4014,233246.2
1767676020000,2.4014,2.4014,2.3931,2.3937,304569.5
1767676080000,2.3937,2.4003,2.3937,2.3991,132543.1
1767676140000,2.399,2.4005,2.397,2.3979,258367.0
1767676200000,2.3979,2.3991,2.3975,2.399,44714.0
1767676260000,2.399,2.4009,2.3988,2.3998,128731.3
1767676320000,2.3998,2.4038,2.3988,2.4017,209533.9
1767676380000,2.4018,2.4084,2.3997,2.4053,761685.5
1767676440000,2.4053,2.4053,2.4016,2.4016,160352.0
1767676500000,2.4016,2.4045,2.4016,2.403,157217.1
1767676560000,2.4031,2.4036,2.402,2.402,76047.8
1767676620000,2.402,2.404,2.4003,2.4032,118628.3
1767676680000,2.4032,2.4035,2.4,2.4014,61334.7
1767676740000,2.4014,2.4031,2.4001,2.4028,81688.9
1767676800000,2.4028,2.4041,2.399,2.3993,115198.8
1767676860000,2.3992,2.4014,2.3991,2.4002,55565.1
1767676920000,2.4002,2.4002,2.3975,2.3988,46049.4
1767676980000,2.3989,2.4011,2.3989,2.4004,84733.3
1767677040000,2.4004,2.4006,2.3963,2.3971,95469.5
1767677100000,2.397,2.397,2.3935,2.3946,96111.3
1767677160000,2.3945,2.3945,2.3912,2.3933,106168.4
1767677220000,2.3932,2.3935,2.3911,2.3927,72072.8
1767677280000,2.3927,2.3957,2.3927,2.394,183300.4
1767677340000,2.3939,2.3954,2.3927,2.3946,94155.9
1767677400000,2.3946,2.3951,2.3915,2.3923,44737.0
1767677460000,2.3923,2.3935,2.3897,2.3935,49672.9
1767677520000,2.3935,2.3944,2.3925,2.3925,53386.0
1767677580000,2.3925,2.3933,2.3921,2.3928,22341.8
1767677640000,2.3928,2.394,2.3927,2.3928,41667.4
1767677700000,2.3929,2.394,2.3911,2.3934,67729.0
1767677760000,2.3933,2.3933,2.3918,2.3931,25029.7
1767677820000,2.3932,2.3955,2.3927,2.3928,85828.3
1767677880000,2.3928,2.3928,2.3906,2.391,28113.4
1767677940000,2.3911,2.3984,2.3906,2.3984,106045.4
1767678000000,2.3983,2.3983,2.3925,2.3933,96893.4
1767678060000,2.3932,2.3944,2.3925,2.394,35829.3
1767678120000,2.3939,2.3957,2.3936,2.3945,45589.0
1767678180000,2.3945,2.3981,2.3929,2.398,433498.6
1767678240000,2.398,2.3981,2.3928,2.3929,88803.7
1767678300000,2.3928,2.3928,2.3862,2.3872,154585.3
1767678360000,2.3872,2.3914,2.3872,2.3903,95193.7
1767678420000,2.3903,2.391,2.3875,2.3886,59966.2
1767678480000,2.3886,2.3886,2.3832,2.384,122410.4
1767678540000,2.384,2.3891,2.384,2.3883,100262.7
1767678600000,2.3883,2.3883,2.3869,2.3873,20881.8
1767678660000,2.3872,2.3876,2.3857,2.3859,52377.0
1767678720000,2.3859,2.3882,2.3852,2.3877,41145.4
1767678780000,2.3876,2.3876,2.3852,2.3871,52882.8
1767678840000,2.387,2.39,2.3859,2.3866,60997.8
1767678900000,2.3866,2.3875,2.3826,2.384,132518.2
1767678960000,2.3841,2.3885,2.3841,2.3879,82085.1
1767679020000,2.388,2.3921,2.3872,2.392,88651.8
1767679080000,2.3921,2.3928,2.3908,2.3909,26415.7
1767679140000,2.3908,2.3915,2.3896,2.39,202207.5
1767679200000,2.3901,2.397,2.3885,2.3959,238847.3
1767679260000,2.396,2.3997,2.3949,2.3996,106425.4
1767679320000,2.3996,2.3999,2.396,2.3964,150761.0
1767679380000,2.3963,2.3964,2.3938,2.3956,96641.0
1767679440000,2.3955,2.3959,2.3938,2.3957,44563.8
1767679500000,2.3957,2.397,2.3924,2.3939,124134.4
1767679560000,2.394,2.3976,2.394,2.3976,75329.0
1767679620000,2.3977,2.4005,2.3975,2.3983,74641.1
1767679680000,2.3984,2.4,2.3979,2.3986,121374.6
1767679740000,2.3987,2.3997,2.3898,2.3928,348216.0
1767679800000,2.3928,2.3929,2.3887,2.3912,198111.6
1767679860000,2.3912,2.3933,2.3912,2.3928,122176.5
1767679920000,2.3929,2.3948,2.3926,2.393,40076.7
1767679980000,2.3931,2.3944,2.3931,2.3938,27912.1
1767680040000,2.3938,2.3949,2.3927,2.3941,87900.6
1767680100000,2.3942,2.3969,2.3937,2.3965,109507.5
1767680160000,2.3965,2.3966,2.3948,2.3959,57167.6
1767680220000,2.3959,2.398,2.3935,2.3936,80435.7
1767680280000,2.3936,2.3946,2.3891,2.3892,269913.1
1767680340000,2.3892,2.3898,2.3823,2.3828,232055.4
1767680400000,2.3829,2.385,2.3808,2.381,82788.9
1767680460000,2.3811,2.3815,2.3788,2.3794,238957.3
1767680520000,2.3794,2.3794,2.3767,2.3773,107070.0
1767680580000,2.3773,2.3808,2.3769,2.3796,103044.2
1767680640000,2.3797,2.3803,2.3773,2.3794,36049.8
1767680700000,2.3793,2.3805,2.3793,2.38,83307.1
1767680760000,2.3801,2.3819,2.3795,2.3796,74391.0
1767680820000,2.3795,2.3836,2.3791,2.3826,47632.8
1767680880000,2.3826,2.3828,2.3812,2.3828,46332.5
1767680940000,2.3828,2.3845,2.3827,2.3834,18648.4
1767681000000,2.3835,2.3843,2.3834,2.3836,54390.8
1767681060000,2.3836,2.3838,2.3798,2.3798,182249.5
1767681120000,2.3797,2.3801,2.3779,2.3799,160784.0
1767681180000,2.3799,2.3809,2.3783,2.3783,170787.7
1767681240000,2.3782,2.3796,2.3781,2.3793,58170.6
1767681300000,2.3794,2.3794,2.3773,2.3784,77295.2
1767681360000,2.3783,2.3793,2.3754,2.3758,106003.5
1767681420000,2.3758,2.3766,2.3746,2.3759,94950.9
1767681480000,2.376,2.3781,2.376,2.3775,57084.0
1767681540000,2.3775,2.3794,2.3761,2.3773,202699.8
1767681600000,2.3773,2.3808,2.3753,2.3796,193197.1
1767681660000,2.3797,2.3838,2.3788,2.3826,148179.0
1767681720000,2.3825,2.384,2.3805,2.384,77171.4
1767681780000,2.384,2.39,2.384,2.3861,271702.5
1767681840000,2.3861,2.3881,2.384,2.3868,300036.6
1767681900000,2.3868,2.3878,2.3845,2.3865,324085.1
1767681960000,2.3866,2.3866,2.382,2.3858,212774.6
1767682020000,2.3858,2.3859,2.3819,2.3841,171571.5
1767682080000,2.3841,2.3841,2.3809,2.3809,100341.8
1767682140000,2.3809,2.3829,2.3797,2.3804,138137.3
1767682200000,2.3804,2.3839,2.3804,2.3817,66457.1
1767682260000,2.3817,2.3817,2.3779,2.3801,116335.9
1767682320000,2.3802,2.3828,2.3796,2.3822,88588.5
1767682380000,2.3822,2.3833,2.3798,2.3806,80145.7
1767682440000,2.3807,2.381,2.3796,2.3807,60389.9
1767682500000,2.3807,2.3813,2.3798,2.3799,64787.7
1767682560000,2.3799,2.3804,2.3774,2.3777,73614.2
1767682620000,2.3776,2.3776,2.376,2.3763,42119.4
1767682680000,2.3763,2.3771,2.3763,2.377,55701.0
1767682740000,2.377,2.3777,2.3758,2.3764,88958.4
1767682800000,2.3764,2.3773,2.3749,2.3761,76669.2
1767682860000,2.376,2.3771,2.3746,2.3749,80193.1
1767682920000,2.3748,2.3756,2.3733,2.3751,46172.1
1767682980000,2.375,2.3755,2.3741,2.3755,53129.9
1767683040000,2.3755,2.3766,2.3735,2.3739,55883.5
1767683100000,2.374,2.3749,2.3733,2.3734,35163.4
1767683160000,2.3735,2.3735,2.3718,2.3718,85360.0
1767683220000,2.3719,2.3741,2.3712,2.3738,182143.0
1767683280000,2.3737,2.3755,2.3737,2.3754,56794.6
1767683340000,2.3754,2.3766,2.3754,2.3766,42944.2
1767683400000,2.3765,2.3772,2.3759,2.3765,206425.2
1767683460000,2.3765,2.3765,2.3734,2.3734,74984.2
1767683520000,2.3733,2.3734,2.3711,2.3726,103919.3
1767683580000,2.3726,2.3755,2.3726,2.3741,64646.7
1767683640000,2.3741,2.3768,2.3741,2.3757,179825.2
1767683700000,2.3757,2.3762,2.3712,2.3713,124328.8
1767683760000,2.3713,2.3727,2.369,2.3727,116285.0
1767683820000,2.3728,2.3729,2.3707,2.3719,42099.4
1767683880000,2.372,2.372,2.3706,2.3706,30815.8
1767683940000,2.3707,2.3713,2.3701,2.3701,36039.6
1767684000000,2.3702,2.3708,2.3676,2.3677,85522.0
1767684060000,2.3678,2.3691,2.3678,2.3691,115759.1
1767684120000,2.3691,2.3693,2.3664,2.3669,84682.5
