timestamp,open,high,low,close,volume
1768521600000,2.07895,2.07895,2.07895,2.07895,0.0
1768521660000,2.07895,2.07895,2.07772,2.07864,48.0
1768521720000,2.07864,2.07868,2.07864,2.07868,135.0
1768521780000,2.07868,2.07938,2.07868,2.07923,184.0
1768521840000,2.07923,2.07977,2.07923,2.07947,725.0
1768521900000,2.07947,2.08086,2.07947,2.08086,39.0
1768521960000,2.08086,2.08114,2.08021,2.08021,6211.0
1768522020000,2.08021,2.08021,2.07852,2.07852,100.0
1768522080000,2.07852,2.07852,2.07852,2.07852,0.0
1768522140000,2.07852,2.07852,2.0776,2.07828,1456.0
1768522200000,2.07828,2.07828,2.07689,2.07715,573.0
1768522260000,2.07715,2.07715,2.07616,2.0771,822.0
1768522320000,2.0771,2.07778,2.07636,2.07746,2934.0
1768522380000,2.07746,2.07746,2.07611,2.07741,1364.0
1768522440000,2.07741,2.07769,2.07712,2.07763,825.0
1768522500000,2.07763,2.07813,2.07757,2.07813,633.0
1768522560000,2.07813,2.08117,2.07813,2.07967,44190.0
1768522620000,2.07967,2.07967,2.07796,2.07864,1525.0
1768522680000,2.07864,2.07884,2.07635,2.07755,2087.0
1768522740000,2.07755,2.07909,2.07755,2.07901,7227.0
1768522800000,2.07901,2.07901,2.07901,2.07901,0.0
1768522860000,2.07901,2.07901,2.07713,2.07713,104.0
1768522920000,2.07713,2.07809,2.07641,2.07809,1057.0
1768522980000,2.07809,2.07835,2.07764,2.07827,797.0
1768523040000,2.07827,2.07899,2.07763,2.07763,1092.0
1768523100000,2.07763,2.07841,2.07763,2.07817,299.0
1768523160000,2.07817,2.07955,2.07817,2.07955,283.0
1768523220000,2.07955,2.08074,2.07945,2.07945,5644.0
1768523280000,2.07945,2.07973,2.07945,2.07973,25.0
1768523340000,2.07973,2.08055,2.07973,2.08055,1739.0
1768523400000,2.08055,2.0823,2.08055,2.0821,1730.0
1768523460000,2.0821,2.08225,2.0818,2.08192,300.0
1768523520000,2.08192,2.08453,2.08192,2.08355,24716.0
1768523580000,2.08355,2.08431,2.08355,2.08431,200.0
1768523640000,2.08431,2.08513,2.08425,2.08476,264.0
1768523700000,2.08476,2.0852,2.08462,2.0852,1955.0
1768523760000,2.0852,2.08533,2.08473,2.08473,648.0
1768523820000,2.08473,2.08617,2.08473,2.08535,9118.0
1768523880000,2.08535,2.08535,2.08522,2.0853,50.0
1768523940000,2.0853,2.08643,2.08494,2.08634,374.0
1768524000000,2.08634,2.08654,2.08558,2.08559,666.0
1768524060000,2.08559,2.08586,2.08463,2.08463,1818.0
1768524120000,2.08463,2.08551,2.0842,2.08426,617.0
1768524180000,2.08426,2.08528,2.08335,2.08406,712.0
1768524240000,2.08406,2.08524,2.08385,2.0851,732.0
1768524300000,2.0851,2.08531,2.08404,2.08404,1823.0
1768524360000,2.08404,2.08404,2.08252,2.08252,1468.0
1768524420000,2.08252,2.08498,2.08252,2.08421,2426.0
1768524480000,2.08421,2.08498,2.08421,2.08458,580.0
1768524540000,2.08458,2.08506,2.08458,2.08506,1566.0
1768524600000,2.08506,2.08569,2.08506,2.08554,601.0
1768524660000,2.08554,2.08554,2.08432,2.08485,1423.0
1768524720000,2.08485,2.08485,2.08395,2.08395,407.0
1768524780000,2.08395,2.08525,2.08395,2.08525,87.0
1768524840000,2.08525,2.08534,2.08468,2.08485,3370.0
1768524900000,2.08485,2.08525,2.08285,2.08302,3180.0
1768524960000,2.08302,2.0832,2.08245,2.08245,2193.0
1768525020000,2.08245,2.08423,2.08245,2.08415,2064.0
1768525080000,2.08415,2.08415,2.08184,2.08184,3386.0
1768525140000,2.08184,2.08226,2.08132,2.08133,1794.0
