timestamp,open,high,low,close,volume
1768521600000,142.37,142.37,142.23,142.23,650.88
1768521660000,142.23,142.35,142.23,142.33,144.77
1768521720000,142.33,142.42,142.33,142.41,16.82
1768521780000,142.41,142.47,142.41,142.45,65.32
1768521840000,142.45,142.45,142.4,142.4,28.85
1768521900000,142.4,142.47,142.4,142.44,22.19
1768521960000,142.44,142.51,142.44,142.51,232.87
1768522020000,142.51,142.51,142.39,142.4,30.55
1768522080000,142.4,142.43,142.39,142.39,11.2
1768522140000,142.39,142.4,142.37,142.37,84.48
1768522200000,142.37,142.39,142.34,142.37,41.95
1768522260000,142.37,142.43,142.37,142.43,18.9
1768522320000,142.43,142.44,142.38,142.44,14.18
1768522380000,142.44,142.44,142.37,142.38,98.01
1768522440000,142.38,142.41,142.38,142.4,19.54
1768522500000,142.4,142.58,142.4,142.58,41.18000000000001
1768522560000,142.58,142.59,142.58,142.59,5.6
1768522620000,142.59,142.59,142.59,142.59,5.6
1768522680000,142.59,142.61,142.59,142.59,11.38
1768522740000,142.59,142.63,142.59,142.63,32.91
1768522800000,142.63,142.65,142.57,142.57,80.13
1768522860000,142.57,142.57,142.54,142.54,5.6
1768522920000,142.54,142.6,142.47,142.59,38.33
1768522980000,142.59,142.6,142.55,142.57,36.22
1768523040000,142.57,142.57,142.41,142.44,28.09
1768523100000,142.44,142.48,142.44,142.48,19.1
1768523160000,142.48,142.52,142.48,142.52,29.8
1768523220000,142.52,142.54,142.46,142.46,16.87
1768523280000,142.46,142.48,142.46,142.48,0.51
1768523340000,142.48,142.52,142.48,142.49,120.28
1768523400000,142.49,142.52,142.42,142.51,97.47
1768523460000,142.51,142.51,142.46,142.46,13.6
1768523520000,142.46,142.52,142.46,142.52,13.6
1768523580000,142.52,142.6,142.52,142.57,12.51
1768523640000,142.57,142.74,142.57,142.71,1737.109999999999
1768523700000,142.71,142.8,142.67,142.79,179.67
1768523760000,142.79,142.79,142.69,142.69,16.8
1768523820000,142.69,142.76,142.67,142.67,98.7
1768523880000,142.67,142.69,142.67,142.69,11.57
1768523940000,142.69,142.69,142.67,142.67,16.25
1768524000000,142.67,142.79,142.67,142.76,18.86
1768524060000,142.76,142.76,142.65,142.65,13.43
1768524120000,142.65,142.68,142.65,142.68,10.04
1768524180000,142.68,142.74,142.63,142.72,38.95
1768524240000,142.72,142.74,142.69,142.74,14.98
1768524300000,142.74,142.76,142.7,142.71,71.67
1768524360000,142.71,142.71,142.53,142.59,108.73
1768524420000,142.59,142.65,142.59,142.64,26.58
1768524480000,142.64,142.65,142.64,142.65,5.6
1768524540000,142.65,142.68,142.62,142.62,191.66
1768524600000,142.62,142.65,142.62,142.64,11.3
1768524660000,142.64,142.64,142.62,142.62,16.89
1768524720000,142.62,142.62,142.6,142.6,8.8
1768524780000,142.6,142.6,142.6,142.6,0.0
1768524840000,142.6,142.66,142.6,142.66,11.2
1768524900000,142.66,142.66,142.52,142.52,15.88
1768524960000,142.52,142.52,142.49,142.5,27.97
1768525020000,142.5,142.52,142.5,142.52,5.6
1768525080000,142.52,142.52,142.42,142.43,11.9
1768525140000,142.43,142.43,142.43,142.43,0.7
1768525200000,142.43,142.44,142.43,142.44,5.6
1768525260000,142.44,142.45,142.37,142.37,34.92
1768525320000,142.37,142.37,142.37,142.37,0.0
1768525380000,142.37,142.37,142.33,142.35,62.98
1768525440000,142.35,142.35,142.24,142.24,96.74
1768525500000,142.24,142.24,142.0,142.0,678.79
1768525560000,142.0,142.17,142.0,142.16,18.8
1768525620000,142.16,142.18,142.14,142.18,24.51
1768525680000,142.18,142.2,142.12,142.12,17.78
1768525740000,142.12,142.12,142.03,142.04,24.24
1768525800000,142.04,142.06,141.94,141.99,179.42
1768525860000,141.99,142.0,141.95,142.0,237.0400000000001
1768525920000,142.0,142.04,141.97,142.01,107.82
1768525980000,142.01,142.09,141.98,142.09,149.1
1768526040000,142.09,142.09,142.05,142.05,14.41
1768526100000,142.05,142.08,141.99,142.08,367.6600000000001
1768526160000,142.08,142.13,142.05,142.13,11.2
1768526220000,142.13,142.16,142.1,142.16,29.54
1768526280000,142.16,142.19,142.15,142.19,11.2
1768526340000,142.19,142.19,142.17,142.19,11.2
1768526400000,142.19,142.19,142.09,142.09,27.83
1768526460000,142.09,142.09,142.04,142.04,7.95
1768526520000,142.04,142.04,142.03,142.04,11.2
1768526580000,142.04,142.1,142.04,142.1,261.67
1768526640000,142.1,142.16,142.1,142.16,1.3
1768526700000,142.16,142.16,142.13,142.13,15.65
1768526760000,142.13,142.16,142.12,142.16,13.55
1768526820000,142.16,142.23,142.16,142.23,7.17
1768526880000,142.23,142.23,142.23,142.23,0.0
1768526940000,142.23,142.27,142.22,142.25,19.39
1768527000000,142.25,142.41,142.25,142.41,9.12
1768527060000,142.41,142.68,142.41,142.5,51.95
1768527120000,142.5,142.51,142.45,142.5,177.12
1768527180000,142.5,142.57,142.48,142.48,102.59
1768527240000,142.48,142.48,142.41,142.42,13.88
1768527300000,142.42,142.46,142.41,142.41,40.67
1768527360000,142.41,142.41,142.39,142.4,5.79
1768527420000,142.4,142.47,142.38,142.43,20.33
1768527480000,142.43,142.43,142.34,142.39,4.61
1768527540000,142.39,142.47,142.39,142.44,10.6
1768527600000,142.44,142.44,142.37,142.37,5.62
1768527660000,142.37,142.41,142.37,142.41,11.2
1768527720000,142.41,142.41,142.31,142.32,41.88
1768527780000,142.32,142.32,142.32,142.32,0.0
1768527840000,142.32,142.34,142.32,142.33,16.06
1768527900000,142.33,142.36,142.31,142.36,25.81
1768527960000,142.36,142.4,142.36,142.4,23.32
1768528020000,142.4,142.4,142.37,142.39,38.89
1768528080000,142.39,142.41,142.39,142.41,5.6
1768528140000,142.41,142.46,142.41,142.46,5.6
1768528200000,142.46,142.46,142.45,142.46,5.6
1768528260000,142.46,142.51,142.45,142.45,16.86
1768528320000,142.45,142.46,142.4,142.41,18.58
1768528380000,142.41,142.43,142.41,142.41,22.6
1768528440000,142.41,142.41,142.37,142.41,18.28
1768528500000,142.41,142.46,142.41,142.44,11.21
1768528560000,142.44,142.47,142.44,142.47,11.2
1768528620000,142.47,142.47,142.44,142.44,5.6
1768528680000,142.44,142.44,142.32,142.32,13.99
1768528740000,142.32,142.33,142.32,142.33,5.6
1768528800000,142.33,142.33,142.16,142.16,26.59
1768528860000,142.16,142.2,142.16,142.2,21.08
1768528920000,142.2,142.2,142.1,142.14,531.83
1768528980000,142.14,142.14,142.11,142.11,2.05
1768529040000,142.11,142.11,141.9,142.07,664.16
1768529100000,142.07,142.09,141.94,141.95,302.36
1768529160000,141.95,141.98,141.88,141.98,28.35
1768529220000,141.98,141.98,141.82,141.92,20.74
1768529280000,141.92,141.92,141.9,141.91,5.78
1768529340000,141.91,141.96,141.91,141.96,16.8
1768529400000,141.96,141.99,141.92,141.93,70.84
1768529460000,141.93,141.93,141.93,141.93,0.0
1768529520000,141.93,141.95,141.9,141.9,32.2
1768529580000,141.9,141.9,141.86,141.89,14.17
1768529640000,141.89,141.89,141.89,141.89,0.0
1768529700000,141.89,141.9,141.8,141.8,49.29
1768529760000,141.8,141.89,141.8,141.89,726.6
1768529820000,141.89,141.89,141.83,141.83,84.31
1768529880000,141.83,141.88,141.83,141.86,565.31
1768529940000,141.86,141.93,141.86,141.91,14.37
1768530000000,141.91,141.91,141.67,141.7,710.0
1768530060000,141.7,141.82,141.59,141.82,1340.92
1768530120000,141.82,141.89,141.75,141.83,1634.690000000001
1768530180000,141.83,141.84,141.76,141.82,1091.099999999999
1768530240000,141.82,141.91,141.81,141.91,271.9500000000001
1768530300000,141.91,142.0,141.91,141.98,54.82
1768530360000,141.98,142.07,141.97,142.07,54.93
1768530420000,142.07,142.13,142.04,142.1,85.53
1768530480000,142.1,142.23,142.07,142.23,129.69
1768530540000,142.23,142.27,142.2,142.26,28.92
1768530600000,142.26,142.26,142.1,142.1,18.79
1768530660000,142.1,142.13,142.08,142.08,7.17
1768530720000,142.08,142.1,142.08,142.08,5.64
1768530780000,142.08,142.11,142.08,142.1,19.04
1768530840000,142.1,142.15,142.08,142.08,10.97
1768530900000,142.08,142.1,142.08,142.1,3.32
1768530960000,142.1,142.11,142.1,142.11,6.4
1768531020000,142.11,142.11,142.03,142.03,1.62
1768531080000,142.03,142.04,142.0,142.0,7.53
1768531140000,142.0,142.0,141.95,141.95,20.27
1768531200000,141.95,141.97,141.95,141.97,0.09
1768531260000,141.97,141.97,141.97,141.97,0.0
1768531320000,141.97,142.0,141.85,141.85,782.16
1768531380000,141.85,142.06,141.85,142.06,426.0
1768531440000,142.06,142.06,142.06,142.06,0.0
1768531500000,142.06,142.06,142.03,142.03,3.19
1768531560000,142.03,142.03,142.03,142.03,0.0
1768531620000,142.03,142.04,142.01,142.01,21.41
1768531680000,142.01,142.01,142.01,142.01,0.0
1768531740000,142.01,142.11,142.01,142.11,7.65
1768531800000,142.11,142.12,142.09,142.12,0.3
1768531860000,142.12,142.12,142.01,142.01,3.23
1768531920000,142.01,142.01,142.01,142.01,0.0
1768531980000,142.01,142.08,142.01,142.08,8.84
1768532040000,142.08,142.08,142.08,142.08,0.0
1768532100000,142.08,142.11,142.08,142.11,1.34
1768532160000,142.11,142.16,142.11,142.15,39.66
1768532220000,142.15,142.15,142.05,142.1,82.4
1768532280000,142.1,142.17,142.1,142.17,1.6
1768532340000,142.17,142.19,142.1,142.16,73.47
1768532400000,142.16,142.21,142.16,142.21,7.15
1768532460000,142.21,142.22,142.15,142.15,10.0
1768532520000,142.15,142.24,142.15,142.24,139.03
1768532580000,142.24,142.24,142.24,142.24,0.0
1768532640000,142.24,142.24,142.14,142.14,4.84
1768532700000,142.14,142.14,142.14,142.14,0.0
1768532760000,142.14,142.19,142.14,142.19,0.58
1768532820000,142.19,142.28,142.19,142.25,7.85
1768532880000,142.25,142.32,142.25,142.3,3.11
1768532940000,142.3,142.32,142.3,142.32,1.41
1768533000000,142.32,142.35,142.3,142.32,107.7
1768533060000,142.32,142.34,142.32,142.34,98.68
1768533120000,142.34,142.42,142.34,142.42,15.27
1768533180000,142.42,142.42,142.4,142.4,10.0
1768533240000,142.4,142.4,142.4,142.4,0.0
1768533300000,142.4,142.4,142.16,142.16,19.78
1768533360000,142.16,142.27,142.16,142.27,1.52
1768533420000,142.27,142.27,142.27,142.27,0.0
1768533480000,142.27,142.29,142.27,142.29,16.59
1768533540000,142.29,142.29,142.27,142.28,33.31
1768533600000,142.28,142.28,142.28,142.28,0.0
1768533660000,142.28,142.28,142.22,142.24,3.25
1768533720000,142.24,142.3,142.24,142.3,49.2
1768533780000,142.3,142.3,142.3,142.3,0.0
1768533840000,142.3,142.3,142.28,142.29,69.62
1768533900000,142.29,142.3,142.29,142.3,4.79
1768533960000,142.3,142.3,142.3,142.3,0.0
1768534020000,142.3,142.3,142.3,142.3,0.0
1768534080000,142.3,142.3,142.3,142.3,0.0
1768534140000,142.3,142.3,142.3,142.3,0.0
1768534200000,142.3,142.3,142.15,142.15,18.63
1768534260000,142.15,142.15,142.03,142.03,180.0
1768534320000,142.03,142.03,141.98,141.98,107.32
1768534380000,141.98,142.07,141.95,142.05,94.05
1768534440000,142.05,142.05,141.97,141.97,8.72
1768534500000,141.97,141.98,141.94,141.95,94.91
1768534560000,141.95,141.96,141.94,141.95,10.96
1768534620000,141.95,142.06,141.95,142.06,78.22
1768534680000,142.06,142.06,142.06,142.06,0.0
1768534740000,142.06,142.06,141.89,141.93,405.9400000000001
1768534800000,141.93,142.03,141.91,142.01,42.15
1768534860000,142.01,142.19,142.01,142.12,486.36
1768534920000,142.12,142.13,142.11,142.12,15.89000000000001
1768534980000,142.12,142.13,142.12,142.13,1.46
1768535040000,142.13,142.13,142.07,142.07,71.98
1768535100000,142.07,142.07,142.04,142.04,4.01
1768535160000,142.04,142.06,142.04,142.06,3.33
1768535220000,142.06,142.06,141.96,141.96,12.92
1768535280000,141.96,141.96,141.96,141.96,0.0
1768535340000,141.96,142.03,141.96,142.0,58.02
1768535400000,142.0,142.01,141.92,142.01,1059.450000000001
1768535460000,142.01,142.01,141.97,141.99,8.64
1768535520000,141.99,142.0,141.96,142.0,36.14
1768535580000,142.0,142.02,142.0,142.01,29.81
1768535640000,142.01,142.04,142.01,142.02,21.6
1768535700000,142.02,142.02,141.92,141.92,3.0
1768535760000,141.92,141.92,141.81,141.81,56.19
1768535820000,141.81,141.96,141.81,141.93,86.82
1768535880000,141.93,141.93,141.88,141.88,11.35
1768535940000,141.88,141.94,141.86,141.87,531.05
1768536000000,141.87,141.91,141.87,141.91,23.41
1768536060000,141.91,141.91,141.87,141.87,7.24
1768536120000,141.87,141.94,141.87,141.91,22.92
1768536180000,141.91,141.91,141.86,141.86,8.44
1768536240000,141.86,142.01,141.85,142.0,296.85
1768536300000,142.0,142.05,142.0,142.0,9.52
1768536360000,142.0,142.0,141.82,141.88,283.52
1768536420000,141.88,141.94,141.88,141.92,6.99
1768536480000,141.92,141.92,141.92,141.92,0.0
