timestamp,open,high,low,close,volume
1704067200,42288,42312,42273,42312,2.404700000000001
1704067260,42312,42335,42312,42330,2.7203
1704067320,42330,42343,42327,42329,1.6181
1704067380,42329,42375,42329,42375,1.1245
1704067440,42375,42408,42375,42407,5.542
1704067500,42407,42413,42389,42412,0.8034
1704067560,42412,42433,42409,42424,3.672899999999999
1704067620,42424,42444,42418,42422,2.2591
1704067680,42422,42422,42422,42422,0.0
1704067740,42422,42424,42414,42414,0.4637
1704067800,42414,42448,42414,42445,2.4865
1704067860,42445,42508,42443,42494,19.9613
1704067920,42494,42494,42465,42465,0.7434
1704067980,42465,42494,42464,42494,0.6117
1704068040,42494,42500,42472,42498,1.2297
1704068100,42498,42527,42496,42521,4.3557
1704068160,42521,42565,42521,42549,2.268100000000001
1704068220,42549,42549,42509,42509,1.7604
1704068280,42509,42509,42489,42490,0.9384
1704068340,42490,42496,42465,42465,7.1295
1704068400,42465,42472,42460,42465,0.9865
1704068460,42465,42466,42457,42457,0.3972
1704068520,42457,42459,42457,42459,0.0001
1704068580,42459,42489,42459,42476,18.6328
1704068640,42476,42507,42472,42485,1.202
1704068700,42485,42507,42485,42507,0.2836
1704068760,42507,42507,42475,42475,0.0029
1704068820,42475,42486,42438,42452,1.1763
1704068880,42452,42452,42422,42429,3.348800000000001
1704068940,42429,42429,42425,42425,0.002
1704069000,42425,42428,42400,42400,0.1711
1704069060,42400,42400,42383,42393,0.1729000000000001
1704069120,42393,42411,42379,42379,3.171699999999998
1704069180,42379,42383,42372,42377,0.4851
1704069240,42377,42381,42359,42376,0.9984
1704069300,42376,42376,42346,42361,18.34800000000003
1704069360,42361,42382,42357,42378,0.5243
1704069420,42378,42418,42378,42418,1.2423
1704069480,42418,42420,42397,42397,6.2192
1704069540,42397,42438,42397,42438,15.4962
1704069600,42438,42442,42429,42436,1.3671
1704069660,42436,42436,42420,42424,2.759599999999999
1704069720,42424,42436,42421,42423,2.0208
1704069780,42423,42441,42419,42421,0.6611
1704069840,42421,42451,42402,42451,6.7061
1704069900,42451,42470,42445,42470,1.3295
1704069960,42470,42473,42465,42470,1.312
1704070020,42470,42470,42445,42445,1.3849
1704070080,42445,42450,42437,42437,1.0624
1704070140,42437,42437,42424,42428,0.5614
1704070200,42428,42452,42425,42450,2.8473
1704070260,42450,42454,42436,42443,0.9208
1704070320,42443,42450,42442,42450,0.2422
1704070380,42450,42452,42444,42444,0.2763
1704070440,42444,42471,42444,42471,1.4705
