timestamp,buyprice,tp/sl,direction,pnl
2024-04-11 16:00:00+00:00,70073.1,SL,buy,-700.7309999999998
2024-04-12 22:00:00+00:00,66949.4,SL,buy,-669.494000000006
2024-04-13 07:00:00+00:00,67544.0,SL,buy,-675.4400000000023
2024-04-14 01:00:00+00:00,63541.2,SL,buy,-635.4120000000039
2024-04-14 08:00:00+00:00,64401.5,SL,buy,-644.0149999999994
2024-04-15 03:00:00+00:00,65092.1,SL,buy,-650.9210000000021
2024-04-15 23:00:00+00:00,63362.1,SL,buy,-633.6209999999992
2024-04-16 09:00:00+00:00,63286.0,SL,buy,-632.8600000000006
2024-04-16 12:00:00+00:00,63015.0,SL,buy,-630.1500000000015
2024-04-16 23:00:00+00:00,63754.0,SL,buy,-637.5400000000009
2024-04-17 08:00:00+00:00,63438.3,SL,buy,-634.3830000000016
2024-04-18 02:00:00+00:00,61558.0,SL,buy,-615.5800000000017
2024-04-18 07:00:00+00:00,61108.0,TP,buy,1833.2400000000052
2024-04-18 16:00:00+00:00,63444.9,SL,buy,-634.4490000000005
2024-04-18 20:00:00+00:00,63359.4,SL,buy,-633.5939999999973
2024-04-19 07:00:00+00:00,64699.1,SL,buy,-646.9910000000018
2024-04-19 15:00:00+00:00,64349.5,SL,buy,-643.4950000000026
2024-04-20 05:00:00+00:00,64140.4,SL,buy,-641.4040000000023
2024-04-20 21:00:00+00:00,64663.9,TP,buy,1939.9170000000086
2024-04-22 20:00:00+00:00,66451.4,SL,buy,-664.5139999999956
2024-04-23 17:00:00+00:00,66737.8,SL,buy,-667.377999999997
2024-04-23 21:00:00+00:00,66303.8,SL,buy,-663.0380000000005
2024-04-25 03:00:00+00:00,64300.1,SL,buy,-643.0010000000038
2024-04-25 13:00:00+00:00,63506.4,SL,buy,-635.0639999999985
2024-04-25 13:20:00+00:00,62757.9,TP,buy,1882.737000000001
2024-04-25 18:00:00+00:00,64695.7,SL,buy,-646.9570000000022
2024-04-26 18:00:00+00:00,63968.5,SL,buy,-639.6849999999977
2024-04-27 04:00:00+00:00,63061.3,SL,buy,-630.6129999999976
2024-04-29 08:00:00+00:00,62393.3,SL,buy,-623.9329999999973
2024-04-29 20:00:00+00:00,62988.9,SL,buy,-629.8890000000029
2024-04-30 12:00:00+00:00,61166.7,SL,buy,-611.6670000000013
2024-04-30 17:00:00+00:00,60230.0,SL,buy,-602.3000000000029
2024-05-01 04:00:00+00:00,60228.6,SL,buy,-602.2860000000001
2024-05-01 09:00:00+00:00,57077.7,TP,buy,1712.3309999999983
2024-05-01 22:00:00+00:00,57949.7,SL,buy,-579.497000000003
2024-05-02 03:00:00+00:00,57489.9,TP,buy,1724.6970000000001
2024-05-02 19:00:00+00:00,59287.8,SL,buy,-592.877999999997
2024-05-03 00:00:00+00:00,59023.5,TP,buy,1770.7050000000017
2024-05-03 14:00:00+00:00,61689.0,TP,buy,1850.6699999999983
2024-05-04 03:00:00+00:00,62666.2,TP,buy,1879.9860000000044
2024-05-05 22:00:00+00:00,63785.9,SL,buy,-637.859000000004
2024-05-06 17:00:00+00:00,63216.5,SL,buy,-632.1650000000009
2024-05-08 12:00:00+00:00,62229.9,SL,buy,-622.2989999999991
2024-05-09 03:00:00+00:00,61646.7,SL,buy,-616.4669999999969
2024-05-10 01:00:00+00:00,62844.1,SL,buy,-628.4409999999989
2024-05-10 19:00:00+00:00,60672.8,TP,buy,1820.184000000001
2024-05-13 11:00:00+00:00,62612.3,SL,buy,-626.1229999999996
2024-05-14 07:00:00+00:00,62018.0,SL,buy,-620.1800000000003
2024-05-14 15:00:00+00:00,61754.0,SL,buy,-617.5400000000009
2024-05-14 20:00:00+00:00,61565.0,TP,buy,1846.9500000000044
2024-05-15 16:00:00+00:00,64739.8,TP,buy,1942.1940000000031
2024-05-16 19:00:00+00:00,65076.0,TP,buy,1952.2799999999988
2024-05-17 22:00:00+00:00,66743.9,SL,buy,-667.4389999999985
2024-05-20 03:00:00+00:00,66619.7,TP,buy,1998.5910000000003
2024-05-21 03:00:00+00:00,71269.5,SL,buy,-712.695000000007
2024-05-21 18:00:00+00:00,69944.0,SL,buy,-699.4400000000023
2024-05-21 21:00:00+00:00,69747.8,SL,buy,-697.4780000000028
2024-05-22 23:00:00+00:00,69197.7,SL,buy,-691.976999999999
2024-05-24 08:00:00+00:00,67170.4,TP,buy,2015.1120000000083
2024-05-24 18:16:00+00:00,69142.6,SL,buy,-691.4260000000068
2024-05-26 22:00:00+00:00,68580.2,TP,buy,2057.4060000000027
2024-05-27 17:00:00+00:00,70292.6,SL,buy,-702.9260000000068
2024-05-28 00:00:00+00:00,69446.4,SL,buy,-694.4640000000072
2024-05-29 04:00:00+00:00,68831.2,SL,buy,-688.3120000000054
2024-05-29 09:00:00+00:00,67912.6,SL,buy,-679.1260000000038
2024-05-29 22:00:00+00:00,67705.1,SL,buy,-677.0510000000068
2024-05-31 16:00:00+00:00,67354.5,SL,buy,-673.5449999999983
2024-05-31 16:19:00+00:00,66720.9,TP,buy,2001.6270000000077
2024-06-03 13:00:00+00:00,69740.0,SL,buy,-697.3999999999942
2024-06-03 18:00:00+00:00,69334.8,SL,buy,-693.3479999999981
2024-06-04 12:00:00+00:00,69018.0,TP,buy,2070.540000000008
2024-06-04 20:00:00+00:00,70391.1,SL,buy,-703.9110000000073
2024-06-07 20:00:00+00:00,69299.9,SL,buy,-692.9989999999962
2024-06-11 08:00:00+00:00,67522.7,SL,buy,-675.226999999999
2024-06-11 11:00:00+00:00,66923.1,SL,buy,-669.2309999999998
2024-06-11 23:00:00+00:00,67378.9,TP,buy,2021.3669999999984
2024-06-12 13:00:00+00:00,69420.0,SL,buy,-694.1999999999971
2024-06-13 00:00:00+00:00,68263.9,SL,buy,-682.6389999999956
2024-06-13 12:00:00+00:00,67678.5,SL,buy,-676.7850000000035
2024-06-13 17:00:00+00:00,66955.6,SL,buy,-669.5559999999969
2024-06-14 19:00:00+00:00,65467.8,SL,buy,-654.6779999999999
2024-06-18 03:00:00+00:00,65484.5,SL,buy,-654.8450000000012
2024-06-18 16:00:00+00:00,64607.6,SL,buy,-646.0760000000009
2024-06-21 17:00:00+00:00,63560.8,SL,buy,-635.6080000000002
2024-06-24 03:00:00+00:00,62797.1,SL,buy,-627.9709999999977
2024-06-24 12:00:00+00:00,61196.6,SL,buy,-611.9660000000003
2024-06-24 22:00:00+00:00,60034.5,TP,buy,1801.0350000000035
2024-06-25 17:00:00+00:00,61297.9,SL,buy,-612.9789999999994
2024-06-26 20:00:00+00:00,60990.0,SL,buy,-609.9000000000015
2024-06-28 22:00:00+00:00,60336.2,TP,buy,1810.086000000003
2024-07-01 03:00:00+00:00,63369.9,SL,buy,-633.6990000000005
2024-07-01 16:00:00+00:00,63128.8,SL,buy,-631.2880000000005
2024-07-02 09:00:00+00:00,62641.9,SL,buy,-626.4190000000017
2024-07-02 16:00:00+00:00,61865.0,SL,buy,-618.6500000000015
2024-07-03 11:00:00+00:00,60305.2,SL,buy,-603.0520000000033
2024-07-03 20:00:00+00:00,59703.9,SL,buy,-597.038999999997
2024-07-04 09:00:00+00:00,57739.5,SL,buy,-577.3950000000041
2024-07-04 09:12:00+00:00,57356.1,SL,buy,-573.5610000000015
2024-07-04 14:00:00+00:00,57494.9,SL,buy,-574.9490000000005
2024-07-04 14:28:00+00:00,56861.7,TP,buy,1705.8510000000024
2024-07-05 14:00:00+00:00,55846.9,TP,buy,1675.4069999999992
2024-07-07 05:00:00+00:00,57609.8,SL,buy,-576.0979999999981
2024-07-07 19:00:00+00:00,57112.0,SL,buy,-571.1200000000026
2024-07-08 05:00:00+00:00,55434.0,TP,buy,1663.020000000004
2024-07-08 12:00:00+00:00,57165.4,SL,buy,-571.6540000000023
2024-07-08 16:00:00+00:00,55816.6,TP,buy,1674.4979999999996
2024-07-09 09:00:00+00:00,57580.9,SL,buy,-575.8090000000011
2024-07-09 13:51:00+00:00,56998.9,TP,buy,1709.9670000000042
2024-07-10 14:00:00+00:00,57694.8,SL,buy,-576.948000000004
2024-07-11 06:00:00+00:00,57975.7,SL,buy,-579.7569999999978
2024-07-11 18:00:00+00:00,57772.2,SL,buy,-577.7220000000016
2024-07-11 23:00:00+00:00,57264.0,SL,buy,-572.6399999999994
2024-07-12 05:00:00+00:00,57026.6,TP,buy,1710.7980000000025
2024-07-13 15:00:00+00:00,58739.7,TP,buy,1762.190999999999
2024-07-15 04:00:00+00:00,62636.0,TP,buy,1879.0800000000017
2024-07-16 02:00:00+00:00,64766.9,SL,buy,-647.6690000000017
2024-07-16 07:00:00+00:00,63019.5,SL,buy,-630.1949999999997
2024-07-16 12:00:00+00:00,63739.2,SL,buy,-637.3919999999998
2024-07-16 17:00:00+00:00,64393.0,SL,buy,-643.9300000000003
2024-07-18 18:00:00+00:00,63533.2,TP,buy,1905.9959999999992
2024-07-19 18:00:00+00:00,66731.1,SL,buy,-667.3110000000015
2024-07-22 00:00:00+00:00,68212.1,SL,buy,-682.1209999999992
2024-07-22 10:00:00+00:00,67364.6,SL,buy,-673.6460000000079
2024-07-22 16:00:00+00:00,67061.8,SL,buy,-670.6180000000022
2024-07-23 09:00:00+00:00,66836.9,SL,buy,-668.369000000006
2024-07-23 18:00:00+00:00,65868.3,SL,buy,-658.6829999999973
2024-07-25 05:00:00+00:00,64180.0,SL,buy,-641.8000000000029
2024-07-25 15:00:00+00:00,64836.4,TP,buy,1945.091999999997
2024-07-26 03:00:00+00:00,66900.0,TP,buy,2007.0
2024-07-27 18:00:00+00:00,68529.2,SL,buy,-685.2920000000013
2024-07-28 00:00:00+00:00,67799.1,SL,buy,-677.9909999999945
2024-07-28 06:00:00+00:00,67421.2,TP,buy,2022.6359999999986
2024-07-29 04:00:00+00:00,69330.3,SL,buy,-693.3029999999999
2024-07-29 20:00:00+00:00,67249.0,SL,buy,-672.4900000000052
2024-07-30 10:00:00+00:00,66617.7,SL,buy,-666.176999999996
2024-07-30 18:00:00+00:00,65819.5,SL,buy,-658.1949999999997
2024-07-31 22:00:00+00:00,64897.1,SL,buy,-648.9709999999977
2024-08-01 09:00:00+00:00,64480.1,SL,buy,-644.8009999999995
2024-08-01 16:00:00+00:00,62835.6,TP,buy,1885.0679999999993
2024-08-02 04:00:00+00:00,64598.0,SL,buy,-645.9800000000032
2024-08-02 20:00:00+00:00,62703.8,SL,buy,-627.0380000000005
2024-08-02 20:27:00+00:00,62146.4,SL,buy,-621.4639999999999
2024-08-03 08:00:00+00:00,61629.9,SL,buy,-616.2989999999991
2024-08-03 16:00:00+00:00,60908.8,SL,buy,-609.0880000000034
2024-08-03 19:00:00+00:00,60162.0,SL,buy,-601.6200000000026
2024-08-05 08:00:00+00:00,52641.2,SL,buy,-526.4120000000039
2024-08-05 09:47:00+00:00,51973.9,SL,buy,-519.7390000000014
2024-08-05 11:00:00+00:00,51279.6,SL,buy,-512.7960000000021
2024-08-05 11:28:00+00:00,50934.1,SL,buy,-509.34100000000035
2024-08-05 21:00:00+00:00,54413.0,SL,buy,-544.1299999999974
2024-08-06 02:00:00+00:00,55750.0,SL,buy,-557.5
2024-08-06 19:00:00+00:00,56646.1,SL,buy,-566.461000000003
2024-08-07 06:00:00+00:00,56790.1,SL,buy,-567.900999999998
2024-08-07 15:00:00+00:00,56053.3,SL,buy,-560.5330000000031
2024-08-07 19:00:00+00:00,54817.7,TP,buy,1644.5310000000027
2024-08-08 07:00:00+00:00,57166.0,TP,buy,1714.9800000000032
2024-08-08 19:00:00+00:00,59333.8,TP,buy,1780.0140000000029
2024-08-09 07:00:00+00:00,60852.3,SL,buy,-608.523000000001
2024-08-09 20:00:00+00:00,60686.0,SL,buy,-606.8600000000006
2024-08-09 21:05:00+00:00,60414.1,SL,buy,-604.1410000000033
2024-08-11 22:00:00+00:00,59005.3,SL,buy,-590.0529999999999
2024-08-12 04:00:00+00:00,58513.4,SL,buy,-585.1339999999982
2024-08-12 09:00:00+00:00,58329.8,SL,buy,-583.2980000000025
2024-08-12 15:00:00+00:00,60250.2,SL,buy,-602.5020000000004
2024-08-12 15:23:00+00:00,59524.0,SL,buy,-595.239999999998
2024-08-12 22:00:00+00:00,58967.3,TP,buy,1769.0190000000002
2024-08-13 17:00:00+00:00,61118.0,SL,buy,-611.1800000000003
2024-08-13 19:16:00+00:00,60490.5,SL,buy,-604.9049999999988
2024-08-14 17:00:00+00:00,59090.6,SL,buy,-590.9060000000027
2024-08-14 22:03:00+00:00,58447.4,SL,buy,-584.474000000002
