datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2024-01-01 22:09:00+00:00,long,buy,43619.9,,999.5,-0.05,-0.05
2024-01-02 00:24:00+00:00,long,sell - take_profit,43619.9,44928.497,1028.99,2.95,2.9
2024-01-02 01:00:00+00:00,long,buy,45187.9,,1028.47,-0.05,2.85
2024-01-02 14:00:00+00:00,long,sell - direction_change,45187.9,45699.6,1039.6,1.08,3.93
2024-01-02 14:00:00+00:00,short,buy,45699.6,,1039.08,-0.05,3.88
2024-01-02 16:00:00+00:00,short,sell - direction_change,45699.6,45230.3,1049.23,0.98,4.86
2024-01-02 16:00:00+00:00,long,buy,45230.3,,1048.71,-0.05,4.81
2024-01-02 17:00:00+00:00,long,sell - direction_change,45230.3,45408.8,1052.32,0.34,5.15
2024-01-02 17:00:00+00:00,short,buy,45408.8,,1051.8,-0.05,5.1
2024-01-03 01:00:00+00:00,short,sell - direction_change,45408.8,45183.1,1056.5,0.45,5.55
2024-01-03 01:00:00+00:00,long,buy,45183.1,,1055.97,-0.05,5.5
2024-01-03 07:00:00+00:00,long,sell - direction_change,45183.1,45366.0,1059.72,0.35,5.86
2024-01-03 07:00:00+00:00,short,buy,45366.0,,1059.19,-0.05,5.81
2024-01-03 08:00:00+00:00,short,sell - direction_change,45366.0,45044.0,1066.18,0.66,6.47
2024-01-03 08:00:00+00:00,long,buy,45044.0,,1065.64,-0.05,6.42
2024-01-03 10:00:00+00:00,long,sell - direction_change,45044.0,45383.0,1073.13,0.7,7.12
2024-01-03 10:00:00+00:00,short,buy,45383.0,,1072.59,-0.05,7.07
2024-01-03 11:51:00+00:00,short,sell - take_profit,45383.0,44021.51,1104.24,2.95,10.02
2024-01-03 12:00:00+00:00,short,buy,43736.2,,1103.68,-0.05,9.97
2024-01-03 12:01:00+00:00,short,sell - take_profit,43736.2,42424.113999999994,1136.24,2.95,12.92
2024-01-03 13:00:00+00:00,short,buy,42797.1,,1135.67,-0.05,12.87
2024-01-03 16:00:00+00:00,short,sell - direction_change,42797.1,43011.3,1129.42,-0.55,12.32
2024-01-03 16:00:00+00:00,long,buy,43011.3,,1128.86,-0.05,12.27
2024-01-03 17:00:00+00:00,long,sell - direction_change,43011.3,43031.9,1128.83,-0.0,12.27
2024-01-03 17:00:00+00:00,short,buy,43031.9,,1128.27,-0.05,12.22
2024-01-03 18:56:00+00:00,short,sell - take_profit,43031.9,41740.943,1161.55,2.95,15.17
2024-01-03 19:00:00+00:00,long,buy,42280.3,,1160.97,-0.05,15.12
2024-01-03 22:00:00+00:00,long,sell - direction_change,42280.3,42954.5,1178.9,1.54,16.66
2024-01-03 22:00:00+00:00,short,buy,42954.5,,1178.32,-0.05,16.61
2024-01-03 23:00:00+00:00,short,sell - direction_change,42954.5,42783.8,1182.41,0.35,16.96
2024-01-03 23:00:00+00:00,long,buy,42783.8,,1181.82,-0.05,16.91
2024-01-04 01:00:00+00:00,long,sell - direction_change,42783.8,42901.9,1184.49,0.23,17.13
2024-01-04 01:00:00+00:00,short,buy,42901.9,,1183.9,-0.05,17.08
2024-01-04 02:00:00+00:00,short,sell - direction_change,42901.9,42731.0,1188.02,0.35,17.43
2024-01-04 02:00:00+00:00,long,buy,42731.0,,1187.43,-0.05,17.38
2024-01-04 07:00:00+00:00,long,sell - direction_change,42731.0,43185.6,1199.47,1.01,18.4
2024-01-04 07:00:00+00:00,short,buy,43185.6,,1198.87,-0.05,18.35
2024-01-04 09:00:00+00:00,short,sell - direction_change,43185.6,42878.9,1206.78,0.66,19.01
2024-01-04 09:00:00+00:00,long,buy,42878.9,,1206.18,-0.05,18.96
2024-01-04 15:28:00+00:00,long,sell - take_profit,42878.9,44165.267,1241.76,2.95,21.91
