timestamp,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2024-01-04 15:29:00+00:00,short,sell - stop_loss,43795.9,44134.5,986.16,-0.84,-1.19
2024-01-04 16:01:00+00:00,short,buy,44148.0,0.0,985.47,-0.07,-1.26
2024-01-04 20:38:00+00:00,short,sell - stop_loss,44148.0,44305.7,981.26,-0.43,-1.68
2024-01-04 21:01:00+00:00,short,buy,44198.1,0.0,980.57,-0.07,-1.75
2024-01-04 21:01:00+00:00,short,sell - stop_loss,44198.1,44182.2,980.24,-0.03,-1.79
2024-01-04 22:01:00+00:00,short,buy,44445.9,0.0,979.55,-0.07,-1.86
2024-01-05 01:48:00+00:00,short,sell - take_profit,44445.9,42181.0,1028.78,5.03,3.17
2024-01-05 02:01:00+00:00,short,buy,43760.0,0.0,1028.06,-0.07,3.1
2024-01-05 09:01:00+00:00,short,sell - stop_loss,43760.0,43964.0,1022.55,-0.54,2.56
2024-01-05 10:01:00+00:00,short,buy,44143.8,0.0,1021.83,-0.07,2.49
2024-01-08 11:55:00+00:00,short,sell - stop_loss,44143.8,44429.4,1014.51,-0.72,1.77
2024-01-08 12:01:00+00:00,short,buy,44751.7,0.0,1013.8,-0.07,1.7
2024-01-08 12:15:00+00:00,short,sell - stop_loss,44751.7,45147.0,1004.13,-0.95,0.75
2024-01-08 13:01:00+00:00,short,buy,45176.0,0.0,1003.43,-0.07,0.68
2024-01-08 17:59:00+00:00,short,sell - stop_loss,45176.0,45560.0,994.2,-0.92,-0.24
2024-01-08 18:01:00+00:00,short,buy,45720.0,0.0,993.5,-0.07,-0.31
2024-01-08 18:23:00+00:00,short,sell - stop_loss,45720.0,45874.0,989.46,-0.41,-0.72
2024-01-08 19:01:00+00:00,short,buy,46877.0,0.0,988.77,-0.07,-0.79
2024-01-09 21:11:00+00:00,short,sell - take_profit,46877.0,46718.5,991.42,0.27,-0.52
2024-01-09 22:01:00+00:00,short,buy,45397.9,0.0,990.72,-0.07,-0.59
2024-01-09 22:27:00+00:00,short,sell - stop_loss,45397.9,45780.0,981.69,-0.91,-1.5
2024-01-09 23:01:00+00:00,short,buy,46213.2,0.0,981.0,-0.07,-1.57
2024-01-10 12:28:00+00:00,short,sell - take_profit,46213.2,44777.0,1010.81,3.04,1.47
2024-01-10 13:01:00+00:00,short,buy,44428.1,0.0,1010.1,-0.07,1.4
2024-01-10 13:05:00+00:00,short,sell - stop_loss,44428.1,44720.0,1002.75,-0.73,0.67
2024-01-10 14:01:00+00:00,short,buy,45139.0,0.0,1002.05,-0.07,0.6
2024-01-10 15:58:00+00:00,short,sell - stop_loss,45139.0,45412.0,995.29,-0.67,-0.07
2024-01-10 16:01:00+00:00,short,buy,45539.0,0.0,994.59,-0.07,-0.14
2024-01-10 17:41:00+00:00,short,sell - stop_loss,45539.0,45956.9,984.77,-0.99,-1.13
2024-01-10 18:01:00+00:00,short,buy,46414.3,0.0,984.08,-0.07,-1.2
2024-01-10 20:12:00+00:00,short,sell - take_profit,46414.3,44727.6,1019.15,3.56,2.36
2024-01-10 21:01:00+00:00,short,buy,45962.4,0.0,1018.44,-0.07,2.29
2024-01-10 22:18:00+00:00,short,sell - stop_loss,45962.4,46305.6,1010.12,-0.82,1.48
2024-01-10 23:01:00+00:00,short,buy,46880.2,0.0,1009.42,-0.07,1.41
2024-01-10 23:06:00+00:00,short,sell - stop_loss,46880.2,47174.0,1002.38,-0.7,0.71
2024-01-11 00:01:00+00:00,short,buy,46570.1,0.0,1001.68,-0.07,0.64
2024-01-11 11:17:00+00:00,short,sell - stop_loss,46570.1,46930.5,993.23,-0.84,-0.2
2024-01-11 12:01:00+00:00,short,buy,47110.0,0.0,992.53,-0.07,-0.27
2024-01-11 14:02:00+00:00,short,sell - stop_loss,47110.0,47448.0,984.72,-0.79,-1.06
2024-01-11 15:01:00+00:00,short,buy,48522.2,0.0,984.03,-0.07,-1.13
2024-01-11 15:42:00+00:00,short,sell - take_profit,48522.2,46904.1,1016.15,3.26,2.13
2024-01-11 16:01:00+00:00,short,buy,46710.2,0.0,1015.44,-0.07,2.06
2024-01-12 14:45:00+00:00,short,sell - take_profit,46710.2,45280.0,1045.82,2.99,5.05
2024-01-12 15:01:00+00:00,short,buy,45462.1,0.0,1045.09,-0.07,4.98
2024-01-12 16:16:00+00:00,short,sell - take_profit,45462.1,44033.3,1077.21,3.07,8.06
2024-01-12 17:01:00+00:00,short,buy,43718.2,0.0,1076.45,-0.07,7.99
2024-01-12 22:04:00+00:00,short,sell - take_profit,43718.2,41865.9,1121.31,4.17,12.15
2024-01-12 23:01:00+00:00,short,buy,42542.6,0.0,1120.52,-0.07,12.08
2024-01-13 00:08:00+00:00,short,sell - stop_loss,42542.6,42906.1,1110.16,-0.92,11.16
2024-01-13 01:01:00+00:00,short,buy,42848.5,0.0,1109.39,-0.07,11.09
2024-01-15 18:33:00+00:00,short,sell - stop_loss,42848.5,43192.3,1099.71,-0.87,10.22
2024-01-15 19:01:00+00:00,short,buy,43004.9,0.0,1098.94,-0.07,10.15
2024-01-16 16:01:00+00:00,short,sell - stop_loss,43004.9,43270.0,1091.39,-0.69,9.46
2024-01-16 17:01:00+00:00,short,buy,43224.4,0.0,1090.63,-0.07,9.39
2024-01-18 16:40:00+00:00,short,sell - take_profit,43224.4,41861.0,1124.27,3.08,12.48
2024-01-18 17:01:00+00:00,short,buy,41895.3,0.0,1123.48,-0.07,12.41
2024-01-19 16:23:00+00:00,short,sell - take_profit,41895.3,40555.0,1158.64,3.13,15.53
2024-01-19 17:01:00+00:00,short,buy,40402.2,0.0,1157.83,-0.07,15.46
2024-01-19 17:35:00+00:00,short,sell - stop_loss,40402.2,40791.5,1145.86,-1.03,14.43
2024-01-19 18:01:00+00:00,short,buy,41289.5,0.0,1145.06,-0.07,14.36
2024-01-19 18:50:00+00:00,short,sell - stop_loss,41289.5,41579.4,1136.22,-0.77,13.59
2024-01-19 19:01:00+00:00,short,buy,41766.6,0.0,1135.42,-0.07,13.52
2024-01-19 20:14:00+00:00,short,sell - stop_loss,41766.6,42110.2,1125.28,-0.89,12.63
2024-01-19 21:01:00+00:00,short,buy,41726.3,0.0,1124.5,-0.07,12.56
2024-01-22 10:26:00+00:00,short,sell - take_profit,41726.3,40464.0,1157.73,2.96,15.51
2024-01-22 11:01:00+00:00,short,buy,40735.4,0.0,1156.92,-0.07,15.44
2024-01-22 13:08:00+00:00,short,sell - stop_loss,40735.4,41010.1,1148.31,-0.74,14.7
2024-01-22 14:01:00+00:00,short,buy,40958.3,0.0,1147.5,-0.07,14.63
2024-01-22 19:17:00+00:00,short,sell - take_profit,40958.3,39671.0,1182.76,3.07,17.7
2024-01-22 20:01:00+00:00,short,buy,39868.1,0.0,1181.94,-0.07,17.63
2024-01-22 20:28:00+00:00,short,sell - stop_loss,39868.1,40203.2,1171.17,-0.91,16.72
2024-01-22 21:01:00+00:00,short,buy,40152.2,0.0,1170.35,-0.07,16.65
2024-01-23 09:29:00+00:00,short,sell - take_profit,40152.2,38890.4,1206.31,3.07,19.72
2024-01-23 10:01:00+00:00,short,buy,38980.6,0.0,1205.47,-0.07,19.65
2024-01-23 15:41:00+00:00,short,sell - stop_loss,38980.6,39256.9,1196.08,-0.78,18.87
2024-01-23 16:01:00+00:00,short,buy,39204.1,0.0,1195.24,-0.07,18.8
2024-01-23 17:33:00+00:00,short,sell - stop_loss,39204.1,39484.0,1185.87,-0.78,18.02
2024-01-23 18:01:00+00:00,short,buy,39414.0,0.0,1185.04,-0.07,17.95
2024-01-23 23:26:00+00:00,short,sell - stop_loss,39414.0,39654.2,1176.99,-0.68,17.27
2024-01-24 00:01:00+00:00,short,buy,39890.7,0.0,1176.17,-0.07,17.2
2024-01-24 10:41:00+00:00,short,sell - stop_loss,39890.7,40185.5,1166.65,-0.81,16.39
2024-01-24 11:01:00+00:00,short,buy,40278.4,0.0,1165.84,-0.07,16.32
2024-01-26 10:40:00+00:00,short,sell - stop_loss,40278.4,40441.8,1160.29,-0.48,15.85
2024-01-26 11:01:00+00:00,short,buy,40718.8,0.0,1159.48,-0.07,15.78
2024-01-26 11:30:00+00:00,short,sell - stop_loss,40718.8,40950.7,1152.06,-0.64,15.14
2024-01-26 12:01:00+00:00,short,buy,41275.4,0.0,1151.26,-0.07,15.07
2024-01-26 16:19:00+00:00,short,sell - stop_loss,41275.4,41608.0,1141.17,-0.88,14.19
2024-01-26 17:01:00+00:00,short,buy,41974.4,0.0,1140.38,-0.07,14.12
2024-01-28 04:03:00+00:00,short,sell - stop_loss,41974.4,42219.8,1132.91,-0.65,13.47
2024-01-28 05:01:00+00:00,short,buy,42755.7,0.0,1132.12,-0.07,13.4
2024-01-29 16:45:00+00:00,short,sell - stop_loss,42755.7,43136.0,1121.25,-0.96,12.44
2024-01-29 17:01:00+00:00,short,buy,43244.4,0.0,1120.47,-0.07,12.37
2024-01-30 02:37:00+00:00,short,sell - stop_loss,43244.4,43539.9,1112.03,-0.75,11.61
2024-01-30 03:01:00+00:00,short,buy,43624.9,0.0,1111.25,-0.07,11.54
2024-01-31 21:25:00+00:00,short,sell - take_profit,43624.9,42279.6,1144.74,3.01,14.56
2024-01-31 22:01:00+00:00,short,buy,42436.0,0.0,1143.94,-0.07,14.49
2024-02-01 15:29:00+00:00,short,sell - stop_loss,42436.0,42832.4,1132.45,-1.0,13.48
2024-02-01 16:01:00+00:00,short,buy,42517.6,0.0,1131.66,-0.07,13.41
2024-02-01 17:15:00+00:00,short,sell - stop_loss,42517.6,42890.0,1120.96,-0.95,12.47
2024-02-01 18:01:00+00:00,short,buy,42888.0,0.0,1120.17,-0.07,12.4
2024-02-02 00:19:00+00:00,short,sell - stop_loss,42888.0,43249.0,1109.96,-0.91,11.48
2024-02-02 01:01:00+00:00,short,buy,43157.7,0.0,1109.18,-0.07,11.41
2024-02-07 17:36:00+00:00,short,sell - stop_loss,43157.7,43524.0,1098.99,-0.92,10.5
2024-02-07 18:01:00+00:00,short,buy,43523.4,0.0,1098.22,-0.07,10.43
2024-02-07 20:16:00+00:00,short,sell - stop_loss,43523.4,43858.1,1089.01,-0.84,9.59
2024-02-07 21:01:00+00:00,short,buy,44144.0,0.0,1088.25,-0.07,9.52
2024-02-08 00:25:00+00:00,short,sell - stop_loss,44144.0,44458.4,1079.73,-0.78,8.73
2024-02-08 01:01:00+00:00,short,buy,44630.0,0.0,1078.98,-0.07,8.66
2024-02-08 14:04:00+00:00,short,sell - stop_loss,44630.0,44945.4,1070.6,-0.78,7.89
2024-02-08 15:01:00+00:00,short,buy,45107.3,0.0,1069.85,-0.07,7.82
2024-02-08 20:15:00+00:00,short,sell - stop_loss,45107.3,45439.2,1061.23,-0.81,7.01
2024-02-08 21:01:00+00:00,short,buy,45409.0,0.0,1060.48,-0.07,6.94
2024-02-09 02:18:00+00:00,short,sell - stop_loss,45409.0,45513.1,1057.31,-0.3,6.64
2024-02-09 03:01:00+00:00,short,buy,46273.2,0.0,1056.57,-0.07,6.57
2024-02-09 09:00:00+00:00,short,sell - stop_loss,46273.2,46631.1,1047.66,-0.84,5.73
2024-02-09 10:01:00+00:00,short,buy,46527.8,0.0,1046.93,-0.07,5.66
2024-02-09 11:49:00+00:00,short,sell - stop_loss,46527.8,46973.2,1036.17,-1.03,4.63
2024-02-09 12:01:00+00:00,short,buy,47118.8,0.0,1035.45,-0.07,4.56
2024-02-09 12:08:00+00:00,short,sell - stop_loss,47118.8,47273.5,1031.32,-0.4,4.16
2024-02-09 13:01:00+00:00,short,buy,47271.6,0.0,1030.6,-0.07,4.09
2024-02-09 18:00:00+00:00,short,sell - stop_loss,47271.6,47622.7,1022.22,-0.81,3.28
2024-02-09 19:01:00+00:00,short,buy,47556.2,0.0,1021.51,-0.07,3.21
2024-02-10 20:46:00+00:00,short,sell - stop_loss,47556.2,47939.0,1012.57,-0.87,2.34
2024-02-10 21:01:00+00:00,short,buy,47960.1,0.0,1011.86,-0.07,2.27
2024-02-11 03:35:00+00:00,short,sell - stop_loss,47960.1,48141.7,1007.32,-0.45,1.82
2024-02-11 04:01:00+00:00,short,buy,48530.1,0.0,1006.62,-0.07,1.75
2024-02-12 15:06:00+00:00,short,sell - stop_loss,48530.1,48834.5,999.6,-0.7,1.05
2024-02-12 16:01:00+00:00,short,buy,49928.3,0.0,998.9,-0.07,0.98
2024-02-12 17:31:00+00:00,short,sell - stop_loss,49928.3,50193.5,992.89,-0.6,0.38
2024-02-12 18:01:00+00:00,short,buy,49903.3,0.0,992.2,-0.07,0.31
2024-02-13 01:36:00+00:00,short,sell - stop_loss,49903.3,50233.9,984.93,-0.73,-0.42
2024-02-13 02:01:00+00:00,short,buy,50161.8,0.0,984.24,-0.07,-0.49
2024-02-13 14:22:00+00:00,short,sell - take_profit,50161.8,48542.1,1015.33,3.16,2.67
2024-02-13 15:01:00+00:00,short,buy,48741.8,0.0,1014.62,-0.07,2.6
2024-02-13 18:27:00+00:00,short,sell - stop_loss,48741.8,49158.8,1005.23,-0.93,1.67
2024-02-13 19:01:00+00:00,short,buy,49100.0,0.0,1004.53,-0.07,1.6
2024-02-13 21:08:00+00:00,short,sell - stop_loss,49100.0,49523.0,995.17,-0.93,0.67
2024-02-13 22:01:00+00:00,short,buy,49608.6,0.0,994.47,-0.07,0.6
2024-02-14 08:52:00+00:00,short,sell - stop_loss,49608.6,50001.0,985.91,-0.86,-0.26
2024-02-14 09:01:00+00:00,short,buy,50815.8,0.0,985.22,-0.07,-0.33
2024-02-14 09:10:00+00:00,short,sell - stop_loss,50815.8,50986.9,981.21,-0.41,-0.74
2024-02-14 10:01:00+00:00,short,buy,51528.8,0.0,980.53,-0.07,-0.81
2024-02-14 14:32:00+00:00,short,sell - stop_loss,51528.8,51922.3,972.35,-0.83,-1.64
2024-02-14 15:01:00+00:00,short,buy,51902.6,0.0,971.67,-0.07,-1.71
2024-02-15 00:23:00+00:00,short,sell - stop_loss,51902.6,52128.6,966.76,-0.51,-2.22
2024-02-15 01:01:00+00:00,short,buy,52322.0,0.0,966.08,-0.07,-2.29
2024-02-15 14:34:00+00:00,short,sell - stop_loss,52322.0,52751.0,957.49,-0.89,-3.18
2024-02-15 15:01:00+00:00,short,buy,52670.0,0.0,956.82,-0.07,-3.25
2024-02-17 14:32:00+00:00,short,sell - take_profit,52670.0,50822.0,989.72,3.44,0.19
2024-02-17 15:01:00+00:00,short,buy,50850.0,0.0,989.03,-0.07,0.12
2024-02-17 19:17:00+00:00,short,sell - stop_loss,50850.0,51354.8,978.51,-1.06,-0.94
2024-02-17 20:01:00+00:00,short,buy,51407.6,0.0,977.83,-0.07,-1.01
2024-02-17 21:23:00+00:00,short,sell - stop_loss,51407.6,51732.0,970.98,-0.7,-1.71
2024-02-17 22:01:00+00:00,short,buy,51838.2,0.0,970.3,-0.07,-1.78
2024-02-18 22:14:00+00:00,short,sell - stop_loss,51838.2,52246.2,961.98,-0.86,-2.64
2024-02-18 23:01:00+00:00,short,buy,52281.3,0.0,961.31,-0.07,-2.71
2024-02-20 13:34:00+00:00,short,sell - stop_loss,52281.3,52375.0,958.91,-0.25,-2.96
2024-02-20 14:01:00+00:00,short,buy,52842.3,0.0,958.24,-0.07,-3.03
2024-02-20 17:00:00+00:00,short,sell - take_profit,52842.3,51073.0,989.65,3.28,0.25
2024-02-20 18:01:00+00:00,short,buy,51325.8,0.0,988.96,-0.07,0.18
2024-02-20 19:35:00+00:00,short,sell - stop_loss,51325.8,51823.1,978.69,-1.04,-0.86
2024-02-20 20:01:00+00:00,short,buy,52073.3,0.0,978.0,-0.07,-0.93
2024-02-21 12:07:00+00:00,short,sell - take_profit,52073.3,50430.0,1008.18,3.09,2.16
2024-02-21 13:01:00+00:00,short,buy,51303.6,0.0,1007.47,-0.07,2.09
2024-02-21 23:46:00+00:00,short,sell - stop_loss,51303.6,51755.9,997.89,-0.95,1.13
2024-02-22 00:01:00+00:00,short,buy,51861.3,0.0,997.19,-0.07,1.06
2024-02-26 15:20:00+00:00,short,sell - stop_loss,51861.3,52253.0,988.96,-0.83,0.24
2024-02-26 16:01:00+00:00,short,buy,52881.8,0.0,988.27,-0.07,0.17
2024-02-26 16:08:00+00:00,short,sell - stop_loss,52881.8,53141.6,982.72,-0.56,-0.39
2024-02-26 17:01:00+00:00,short,buy,53440.5,0.0,982.03,-0.07,-0.46
2024-02-26 19:15:00+00:00,short,sell - stop_loss,53440.5,53875.4,973.35,-0.88,-1.35
2024-02-26 20:01:00+00:00,short,buy,54487.7,0.0,972.67,-0.07,-1.42
2024-02-27 01:43:00+00:00,short,sell - stop_loss,54487.7,54920.6,964.26,-0.86,-2.28
2024-02-27 02:01:00+00:00,short,buy,55728.6,0.0,963.59,-0.07,-2.35
2024-02-27 02:06:00+00:00,short,sell - stop_loss,55728.6,55930.2,959.43,-0.43,-2.78
2024-02-27 03:01:00+00:00,short,buy,56488.9,0.0,958.75,-0.07,-2.85
2024-02-27 12:26:00+00:00,short,sell - stop_loss,56488.9,56960.3,950.08,-0.9,-3.76
2024-02-27 13:01:00+00:00,short,buy,56772.2,0.0,949.42,-0.07,-3.83
2024-02-27 14:37:00+00:00,short,sell - stop_loss,56772.2,57225.4,941.17,-0.87,-4.7
2024-02-27 15:01:00+00:00,short,buy,57064.6,0.0,940.52,-0.07,-4.77
2024-02-27 19:54:00+00:00,short,sell - stop_loss,57064.6,57542.9,931.97,-0.91,-5.67
2024-02-27 20:01:00+00:00,short,buy,57294.6,0.0,931.32,-0.07,-5.74
2024-02-28 07:39:00+00:00,short,sell - stop_loss,57294.6,57688.0,924.27,-0.76,-6.5
2024-02-28 08:01:00+00:00,short,buy,58366.3,0.0,923.63,-0.07,-6.57
2024-02-28 08:43:00+00:00,short,sell - stop_loss,58366.3,58851.6,915.3,-0.9,-7.47
2024-02-28 09:01:00+00:00,short,buy,59331.7,0.0,914.66,-0.07,-7.54
2024-02-28 13:06:00+00:00,short,sell - stop_loss,59331.7,59499.7,911.43,-0.35,-7.89
2024-02-28 14:01:00+00:00,short,buy,60509.0,0.0,910.79,-0.07,-7.96
2024-02-28 14:57:00+00:00,short,sell - stop_loss,60509.0,60937.1,903.71,-0.78,-8.74
2024-02-28 15:01:00+00:00,short,buy,60942.7,0.0,903.08,-0.07,-8.81
2024-02-28 16:27:00+00:00,short,sell - stop_loss,60942.7,61338.1,896.59,-0.72,-9.53
2024-02-28 17:01:00+00:00,short,buy,62321.4,0.0,895.96,-0.07,-9.6
2024-02-28 17:04:00+00:00,short,sell - stop_loss,62321.4,62706.3,889.8,-0.69,-10.29
2024-02-28 18:01:00+00:00,short,buy,61440.3,0.0,889.18,-0.07,-10.36
2024-02-28 18:23:00+00:00,short,sell - take_profit,61440.3,59311.9,919.36,3.39,-6.96
2024-02-28 19:01:00+00:00,short,buy,61449.9,0.0,918.71,-0.07,-7.03
2024-02-28 23:12:00+00:00,short,sell - stop_loss,61449.9,61958.6,910.46,-0.9,-7.93
2024-02-29 00:01:00+00:00,short,buy,62458.7,0.0,909.83,-0.07,-8.0
2024-02-29 06:07:00+00:00,short,sell - stop_loss,62458.7,63000.1,901.3,-0.94,-8.94
2024-02-29 07:01:00+00:00,short,buy,63104.4,0.0,900.67,-0.07,-9.01
2024-02-29 17:38:00+00:00,short,sell - take_profit,63104.4,61175.7,927.57,2.99,-6.02
2024-02-29 18:01:00+00:00,short,buy,61255.9,0.0,926.92,-0.07,-6.09
2024-02-29 20:10:00+00:00,short,sell - stop_loss,61255.9,61803.1,917.99,-0.96,-7.06
2024-02-29 21:01:00+00:00,short,buy,61864.0,0.0,917.35,-0.07,-7.13
2024-03-01 12:40:00+00:00,short,sell - stop_loss,61864.0,62392.9,908.86,-0.92,-8.05
2024-03-01 13:01:00+00:00,short,buy,62334.2,0.0,908.23,-0.07,-8.12
2024-03-01 20:56:00+00:00,short,sell - stop_loss,62334.2,62895.8,899.41,-0.97,-9.09
2024-03-01 21:01:00+00:00,short,buy,62649.7,0.0,898.78,-0.07,-9.16
2024-03-03 22:20:00+00:00,short,sell - stop_loss,62649.7,63099.9,891.69,-0.79,-9.95
2024-03-03 23:01:00+00:00,short,buy,62850.1,0.0,891.07,-0.07,-10.02
2024-03-04 00:18:00+00:00,short,sell - stop_loss,62850.1,63406.4,882.56,-0.96,-10.98
2024-03-04 01:01:00+00:00,short,buy,63630.3,0.0,881.94,-0.07,-11.05
2024-03-04 07:45:00+00:00,short,sell - stop_loss,63630.3,64175.0,873.77,-0.93,-11.97
2024-03-04 08:01:00+00:00,short,buy,64129.9,0.0,873.16,-0.07,-12.04
2024-03-04 08:07:00+00:00,short,sell - stop_loss,64129.9,64388.9,869.02,-0.47,-12.52
2024-03-04 09:01:00+00:00,short,buy,65325.0,0.0,868.41,-0.07,-12.59
2024-03-04 14:35:00+00:00,short,sell - stop_loss,65325.0,65602.3,864.12,-0.49,-13.08
2024-03-04 15:01:00+00:00,short,buy,66188.7,0.0,863.52,-0.07,-13.15
2024-03-04 16:12:00+00:00,short,sell - stop_loss,66188.7,66746.9,855.63,-0.91,-14.06
2024-03-04 17:01:00+00:00,short,buy,66687.2,0.0,855.03,-0.07,-14.13
2024-03-04 17:26:00+00:00,short,sell - stop_loss,66687.2,67205.7,847.78,-0.85,-14.98
2024-03-04 18:01:00+00:00,short,buy,66954.7,0.0,847.19,-0.07,-15.05
2024-03-04 20:32:00+00:00,short,sell - stop_loss,66954.7,67547.9,839.09,-0.96,-16.01
2024-03-04 21:01:00+00:00,short,buy,67477.9,0.0,838.5,-0.07,-16.08
2024-03-04 23:03:00+00:00,short,sell - stop_loss,67477.9,68083.4,830.39,-0.97,-17.04
2024-03-05 00:01:00+00:00,short,buy,68283.7,0.0,829.81,-0.07,-17.11
2024-03-05 05:03:00+00:00,short,sell - take_profit,68283.7,64878.0,870.62,4.92,-12.2
2024-03-05 06:01:00+00:00,short,buy,67011.2,0.0,870.01,-0.07,-12.27
2024-03-05 13:04:00+00:00,short,sell - stop_loss,67011.2,67556.8,862.32,-0.88,-13.15
2024-03-05 14:01:00+00:00,short,buy,67772.9,0.0,861.71,-0.07,-13.22
2024-03-05 14:44:00+00:00,short,sell - stop_loss,67772.9,68374.3,853.46,-0.96,-14.18
2024-03-05 15:01:00+00:00,short,buy,68903.7,0.0,852.86,-0.07,-14.25
2024-03-05 15:30:00+00:00,short,sell - take_profit,68903.7,66766.0,878.73,3.03,-11.22
2024-03-05 16:01:00+00:00,short,buy,67083.4,0.0,878.11,-0.07,-11.29
2024-03-05 16:12:00+00:00,short,sell - take_profit,67083.4,64521.0,911.04,3.75,-7.54
2024-03-05 17:01:00+00:00,short,buy,65344.3,0.0,910.4,-0.07,-7.61
2024-03-05 19:10:00+00:00,short,sell - take_profit,65344.3,63134.6,940.55,3.31,-4.29
2024-03-05 20:01:00+00:00,short,buy,61906.6,0.0,939.89,-0.07,-4.36
2024-03-05 20:02:00+00:00,short,sell - stop_loss,61906.6,62051.7,937.03,-0.3,-4.67
2024-03-05 21:01:00+00:00,short,buy,61978.9,0.0,936.38,-0.07,-4.74
2024-03-05 21:07:00+00:00,short,sell - stop_loss,61978.9,62466.0,928.36,-0.86,-5.59
2024-03-05 22:01:00+00:00,short,buy,63202.2,0.0,927.71,-0.07,-5.66
2024-03-05 23:36:00+00:00,short,sell - stop_loss,63202.2,63779.3,918.59,-0.98,-6.65
2024-03-06 00:01:00+00:00,short,buy,63844.9,0.0,917.95,-0.07,-6.72
2024-03-06 04:55:00+00:00,short,sell - stop_loss,63844.9,64217.1,911.95,-0.65,-7.37
2024-03-06 05:01:00+00:00,short,buy,64691.5,0.0,911.32,-0.07,-7.44
2024-03-06 05:11:00+00:00,short,sell - stop_loss,64691.5,65062.5,905.45,-0.64,-8.08
2024-03-06 06:01:00+00:00,short,buy,66541.2,0.0,904.82,-0.07,-8.15
2024-03-06 08:11:00+00:00,short,sell - stop_loss,66541.2,67029.3,897.55,-0.8,-8.96
2024-03-06 09:01:00+00:00,short,buy,67073.5,0.0,896.92,-0.07,-9.03
2024-03-06 12:46:00+00:00,short,sell - take_profit,67073.5,64349.3,932.72,3.99,-5.04
2024-03-06 13:01:00+00:00,short,buy,66280.0,0.0,932.07,-0.07,-5.11
2024-03-06 14:06:00+00:00,short,sell - stop_loss,66280.0,66781.3,924.36,-0.83,-5.93
2024-03-06 15:01:00+00:00,short,buy,66059.9,0.0,923.72,-0.07,-6.0
2024-03-06 15:34:00+00:00,short,sell - stop_loss,66059.9,66509.6,916.78,-0.75,-6.75
2024-03-06 16:01:00+00:00,short,buy,66604.6,0.0,916.14,-0.07,-6.82
2024-03-06 17:50:00+00:00,short,sell - stop_loss,66604.6,67124.9,908.34,-0.85,-7.67
2024-03-06 18:01:00+00:00,short,buy,67347.0,0.0,907.71,-0.07,-7.74
2024-03-07 17:25:00+00:00,short,sell - stop_loss,67347.0,67939.7,899.08,-0.95,-8.69
