datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2023-01-01 02:20:00+00:00,long,buy,16550.3,,999.5,-0.05,-0.05
2023-01-01 02:40:00+00:00,long,sell - direction_change,16550.3,16546.2,998.75,-0.07,-0.12
2023-01-01 02:40:00+00:00,short,buy,16546.2,,998.25,-0.05,-0.17
2023-01-01 03:50:00+00:00,short,sell - direction_change,16546.2,16527.3,998.89,0.06,-0.11
2023-01-01 03:50:00+00:00,long,buy,16527.3,,998.39,-0.05,-0.16
2023-01-01 03:55:00+00:00,long,sell - direction_change,16527.3,16532.3,998.2,-0.02,-0.18
2023-01-01 03:55:00+00:00,short,buy,16532.3,,997.7,-0.05,-0.23
2023-01-01 05:25:00+00:00,short,sell - direction_change,16532.3,16510.7,998.5,0.08,-0.15
2023-01-01 05:25:00+00:00,long,buy,16510.7,,998.0,-0.05,-0.2
2023-01-01 05:30:00+00:00,long,sell - direction_change,16510.7,16516.9,997.88,-0.01,-0.21
2023-01-01 05:30:00+00:00,short,buy,16516.9,,997.38,-0.05,-0.26
2023-01-01 05:45:00+00:00,short,sell - direction_change,16516.9,16513.5,997.09,-0.03,-0.29
2023-01-01 05:45:00+00:00,long,buy,16513.5,,996.59,-0.05,-0.34
2023-01-01 06:50:00+00:00,long,sell - direction_change,16513.5,16541.0,997.75,0.12,-0.22
2023-01-01 06:50:00+00:00,short,buy,16541.0,,997.25,-0.05,-0.27
2023-01-01 06:55:00+00:00,short,sell - direction_change,16541.0,16535.3,997.1,-0.02,-0.29
2023-01-01 06:55:00+00:00,long,buy,16535.3,,996.6,-0.05,-0.34
2023-01-01 07:05:00+00:00,long,sell - direction_change,16535.3,16533.9,996.02,-0.06,-0.4
2023-01-01 07:05:00+00:00,short,buy,16533.9,,995.52,-0.05,-0.45
2023-01-01 07:45:00+00:00,short,sell - direction_change,16533.9,16520.1,995.85,0.03,-0.42
2023-01-01 07:45:00+00:00,long,buy,16520.1,,995.35,-0.05,-0.47
2023-01-01 07:50:00+00:00,long,sell - direction_change,16520.1,16520.6,994.88,-0.05,-0.51
2023-01-01 07:50:00+00:00,short,buy,16520.6,,994.39,-0.05,-0.56
2023-01-01 07:55:00+00:00,short,sell - direction_change,16520.6,16515.4,994.2,-0.02,-0.58
2023-01-01 07:55:00+00:00,long,buy,16515.4,,993.71,-0.05,-0.63
2023-01-01 08:05:00+00:00,long,sell - direction_change,16515.4,16524.9,993.78,0.01,-0.62
2023-01-01 08:05:00+00:00,short,buy,16524.9,,993.28,-0.05,-0.67
2023-01-01 09:20:00+00:00,short,sell - direction_change,16524.9,16507.1,993.86,0.06,-0.62
2023-01-01 09:20:00+00:00,long,buy,16507.1,,993.36,-0.05,-0.67
2023-01-01 09:25:00+00:00,long,sell - direction_change,16507.1,16513.2,993.23,-0.01,-0.68
2023-01-01 09:25:00+00:00,short,buy,16513.2,,992.73,-0.05,-0.73
2023-01-01 09:30:00+00:00,short,sell - direction_change,16513.2,16508.7,992.51,-0.02,-0.75
2023-01-01 09:30:00+00:00,long,buy,16508.7,,992.01,-0.05,-0.8
2023-01-01 11:15:00+00:00,long,sell - direction_change,16508.7,16543.1,993.58,0.16,-0.64
2023-01-01 11:15:00+00:00,short,buy,16543.1,,993.09,-0.05,-0.69
2023-01-01 11:20:00+00:00,short,sell - direction_change,16543.1,16536.7,992.97,-0.01,-0.7
2023-01-01 11:20:00+00:00,long,buy,16536.7,,992.48,-0.05,-0.75
2023-01-01 12:05:00+00:00,long,sell - direction_change,16536.7,16555.8,993.13,0.07,-0.69
2023-01-01 12:05:00+00:00,short,buy,16555.8,,992.63,-0.05,-0.74
2023-01-01 12:10:00+00:00,short,sell - direction_change,16555.8,16543.3,992.88,0.03,-0.71
2023-01-01 12:10:00+00:00,long,buy,16543.3,,992.39,-0.05,-0.76
2023-01-01 12:40:00+00:00,long,sell - direction_change,16543.3,16549.6,992.27,-0.01,-0.78
2023-01-01 12:40:00+00:00,short,buy,16549.6,,991.77,-0.05,-0.83
2023-01-01 12:45:00+00:00,short,sell - direction_change,16549.6,16547.9,991.38,-0.04,-0.87
2023-01-01 12:45:00+00:00,long,buy,16547.9,,990.88,-0.05,-0.92
2023-01-01 13:10:00+00:00,long,sell - direction_change,16547.9,16555.2,990.83,-0.01,-0.92
2023-01-01 13:10:00+00:00,short,buy,16555.2,,990.33,-0.05,-0.97
2023-01-01 14:10:00+00:00,short,sell - direction_change,16555.2,16538.9,990.81,0.05,-0.92
2023-01-01 14:10:00+00:00,long,buy,16538.9,,990.31,-0.05,-0.97
2023-01-01 14:40:00+00:00,long,sell - direction_change,16538.9,16544.2,990.14,-0.02,-0.99
2023-01-01 14:40:00+00:00,short,buy,16544.2,,989.64,-0.05,-1.04
2023-01-01 15:40:00+00:00,short,sell - direction_change,16544.2,16536.7,989.6,-0.0,-1.05
2023-01-01 15:40:00+00:00,long,buy,16536.7,,989.1,-0.05,-1.1
2023-01-01 16:50:00+00:00,long,sell - direction_change,16536.7,16564.0,990.24,0.12,-0.98
