datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2023-01-04 11:00:00+00:00,long,buy,16837.9,,999.5,-0.05,-0.05
2023-01-04 20:00:00+00:00,long,sell - direction_change,16837.9,16835.9,998.88,-0.06,-0.11
2023-01-04 20:00:00+00:00,short,buy,16835.9,,998.38,-0.05,-0.16
2023-01-04 21:00:00+00:00,short,sell - direction_change,16835.9,16801.1,999.95,0.16,-0.01
2023-01-04 21:00:00+00:00,long,buy,16801.1,,999.45,-0.05,-0.06
2023-01-04 22:00:00+00:00,long,sell - direction_change,16801.1,16819.3,1000.03,0.06,0.0
2023-01-04 22:00:00+00:00,short,buy,16819.3,,999.53,-0.05,-0.05
2023-01-04 23:00:00+00:00,short,sell - direction_change,16819.3,16818.7,999.07,-0.05,-0.09
2023-01-04 23:00:00+00:00,long,buy,16818.7,,998.57,-0.05,-0.14
2023-01-05 00:00:00+00:00,long,sell - direction_change,16818.7,16842.2,999.46,0.09,-0.05
2023-01-05 00:00:00+00:00,short,buy,16842.2,,998.96,-0.05,-0.1
2023-01-05 15:00:00+00:00,short,sell - direction_change,16842.2,16822.6,999.63,0.07,-0.04
2023-01-05 15:00:00+00:00,long,buy,16822.6,,999.13,-0.05,-0.09
2023-01-05 17:00:00+00:00,long,sell - direction_change,16822.6,16833.0,999.24,0.01,-0.08
2023-01-05 17:00:00+00:00,short,buy,16833.0,,998.74,-0.05,-0.13
2023-01-05 18:00:00+00:00,short,sell - direction_change,16833.0,16806.8,999.8,0.11,-0.02
2023-01-05 18:00:00+00:00,long,buy,16806.8,,999.3,-0.05,-0.07
2023-01-06 01:00:00+00:00,long,sell - direction_change,16806.8,16852.1,1001.49,0.22,0.15
2023-01-06 01:00:00+00:00,short,buy,16852.1,,1000.99,-0.05,0.1
2023-01-06 02:00:00+00:00,short,sell - direction_change,16852.1,16818.1,1002.51,0.15,0.25
2023-01-06 02:00:00+00:00,long,buy,16818.1,,1002.01,-0.05,0.2
2023-01-06 03:00:00+00:00,long,sell - direction_change,16818.1,16828.8,1002.15,0.01,0.22
2023-01-06 03:00:00+00:00,short,buy,16828.8,,1001.65,-0.05,0.17
2023-01-06 15:00:00+00:00,short,sell - direction_change,16828.8,16743.0,1006.25,0.46,0.63
2023-01-06 15:00:00+00:00,long,buy,16743.0,,1005.75,-0.05,0.58
2023-01-07 08:00:00+00:00,long,sell - direction_change,16743.0,16939.8,1017.07,1.13,1.7
2023-01-07 08:00:00+00:00,short,buy,16939.8,,1016.56,-0.05,1.65
2023-01-07 09:00:00+00:00,short,sell - direction_change,16939.8,16922.1,1017.11,0.05,1.7
2023-01-07 09:00:00+00:00,long,buy,16922.1,,1016.6,-0.05,1.65
2023-01-07 10:00:00+00:00,long,sell - direction_change,16922.1,16924.0,1016.21,-0.04,1.62
2023-01-07 10:00:00+00:00,short,buy,16924.0,,1015.7,-0.05,1.57
2023-01-07 12:00:00+00:00,short,sell - direction_change,16924.0,16912.3,1015.9,0.02,1.59
2023-01-07 12:00:00+00:00,long,buy,16912.3,,1015.39,-0.05,1.54
2023-01-07 13:00:00+00:00,long,sell - direction_change,16912.3,16912.5,1014.89,-0.05,1.49
2023-01-07 13:00:00+00:00,short,buy,16912.5,,1014.38,-0.05,1.44
2023-01-07 14:00:00+00:00,short,sell - direction_change,16912.5,16911.9,1013.91,-0.05,1.39
2023-01-07 14:00:00+00:00,long,buy,16911.9,,1013.41,-0.05,1.34
2023-01-07 16:00:00+00:00,long,sell - direction_change,16911.9,16934.5,1014.25,0.08,1.42
2023-01-07 16:00:00+00:00,short,buy,16934.5,,1013.75,-0.05,1.37
2023-01-07 18:00:00+00:00,short,sell - direction_change,16934.5,16923.2,1013.92,0.02,1.39
2023-01-07 18:00:00+00:00,long,buy,16923.2,,1013.41,-0.05,1.34
2023-01-08 00:00:00+00:00,long,sell - direction_change,16923.2,16936.5,1013.7,0.03,1.37
2023-01-08 00:00:00+00:00,short,buy,16936.5,,1013.19,-0.05,1.32
2023-01-08 02:00:00+00:00,short,sell - direction_change,16936.5,16924.9,1013.38,0.02,1.34
2023-01-08 02:00:00+00:00,long,buy,16924.9,,1012.87,-0.05,1.29
2023-01-08 09:00:00+00:00,long,sell - direction_change,16924.9,16938.8,1013.2,0.03,1.32
2023-01-08 09:00:00+00:00,short,buy,16938.8,,1012.69,-0.05,1.27
2023-01-08 10:00:00+00:00,short,sell - direction_change,16938.8,16927.4,1012.87,0.02,1.29
2023-01-08 10:00:00+00:00,long,buy,16927.4,,1012.36,-0.05,1.24
2023-01-08 11:00:00+00:00,long,sell - direction_change,16927.4,16930.8,1012.06,-0.03,1.21
2023-01-08 11:00:00+00:00,short,buy,16930.8,,1011.55,-0.05,1.16
2023-01-08 14:00:00+00:00,short,sell - direction_change,16930.8,16924.1,1011.45,-0.01,1.15
2023-01-08 14:00:00+00:00,long,buy,16924.1,,1010.94,-0.05,1.1
2023-01-08 16:00:00+00:00,long,sell - direction_change,16924.1,16990.9,1014.43,0.34,1.44
2023-01-08 16:00:00+00:00,short,buy,16990.9,,1013.92,-0.05,1.39
2023-01-08 20:00:00+00:00,short,sell - direction_change,16990.9,16920.3,1017.62,0.37,1.76
2023-01-08 20:00:00+00:00,long,buy,16920.3,,1017.12,-0.05,1.71
2023-01-09 21:00:00+00:00,long,sell - direction_change,16920.3,17212.8,1034.19,1.68,3.39
2023-01-09 21:00:00+00:00,short,buy,17212.8,,1033.67,-0.05,3.34
2023-01-10 08:00:00+00:00,short,sell - direction_change,17212.8,17194.6,1034.25,0.06,3.39
