datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2023-01-01 17:00:00+00:00,long,buy,16556.1,,999.5,-0.05,-0.05
2023-01-01 22:00:00+00:00,long,sell - direction_change,16556.1,16597.6,1001.51,0.2,0.15
2023-01-01 22:00:00+00:00,short,buy,16597.6,,1001.0,-0.05,0.1
2023-01-01 22:15:00+00:00,short,sell - direction_change,16597.6,16589.2,1001.01,0.0,0.1
2023-01-01 22:15:00+00:00,long,buy,16589.2,,1000.51,-0.05,0.05
2023-01-02 00:15:00+00:00,long,sell - direction_change,16589.2,16604.3,1000.92,0.04,0.09
2023-01-02 00:15:00+00:00,short,buy,16604.3,,1000.42,-0.05,0.04
2023-01-02 02:45:00+00:00,short,sell - direction_change,16604.3,16569.2,1002.04,0.16,0.2
2023-01-02 02:45:00+00:00,long,buy,16569.2,,1001.53,-0.05,0.15
2023-01-02 03:15:00+00:00,long,sell - direction_change,16569.2,16581.7,1001.79,0.03,0.18
2023-01-02 03:15:00+00:00,short,buy,16581.7,,1001.29,-0.05,0.13
2023-01-02 03:30:00+00:00,short,sell - direction_change,16581.7,16575.9,1001.14,-0.02,0.11
2023-01-02 03:30:00+00:00,long,buy,16575.9,,1000.64,-0.05,0.06
2023-01-02 13:00:00+00:00,long,sell - direction_change,16575.9,16713.2,1008.43,0.78,0.84
2023-01-02 13:00:00+00:00,short,buy,16713.2,,1007.92,-0.05,0.79
2023-01-02 13:15:00+00:00,short,sell - direction_change,16713.2,16710.9,1007.56,-0.04,0.76
2023-01-02 13:15:00+00:00,long,buy,16710.9,,1007.05,-0.05,0.71
2023-01-02 13:30:00+00:00,long,sell - direction_change,16710.9,16710.8,1006.54,-0.05,0.66
2023-01-02 13:30:00+00:00,short,buy,16710.8,,1006.04,-0.05,0.61
2023-01-02 15:15:00+00:00,short,sell - direction_change,16710.8,16703.9,1005.95,-0.01,0.6
2023-01-02 15:15:00+00:00,long,buy,16703.9,,1005.45,-0.05,0.55
2023-01-02 16:45:00+00:00,long,sell - direction_change,16703.9,16727.3,1006.35,0.09,0.64
2023-01-02 16:45:00+00:00,short,buy,16727.3,,1005.85,-0.05,0.59
2023-01-02 17:00:00+00:00,short,sell - direction_change,16727.3,16704.1,1006.74,0.09,0.68
2023-01-02 17:00:00+00:00,long,buy,16704.1,,1006.24,-0.05,0.63
2023-01-02 17:30:00+00:00,long,sell - direction_change,16704.1,16711.4,1006.18,-0.01,0.62
2023-01-02 17:30:00+00:00,short,buy,16711.4,,1005.67,-0.05,0.57
2023-01-02 18:45:00+00:00,short,sell - direction_change,16711.4,16704.1,1005.61,-0.01,0.56
2023-01-02 18:45:00+00:00,long,buy,16704.1,,1005.11,-0.05,0.51
2023-01-02 22:15:00+00:00,long,sell - direction_change,16704.1,16747.9,1007.24,0.21,0.73
2023-01-02 22:15:00+00:00,short,buy,16747.9,,1006.74,-0.05,0.68
2023-01-03 03:30:00+00:00,short,sell - direction_change,16747.9,16680.5,1010.28,0.35,1.03
2023-01-03 03:30:00+00:00,long,buy,16680.5,,1009.78,-0.05,0.98
2023-01-03 08:30:00+00:00,long,sell - direction_change,16680.5,16711.9,1011.18,0.14,1.12
2023-01-03 08:30:00+00:00,short,buy,16711.9,,1010.67,-0.05,1.07
2023-01-03 08:45:00+00:00,short,sell - direction_change,16711.9,16693.9,1011.25,0.06,1.12
2023-01-03 08:45:00+00:00,long,buy,16693.9,,1010.75,-0.05,1.07
2023-01-03 11:30:00+00:00,long,sell - direction_change,16693.9,16719.1,1011.77,0.1,1.17
2023-01-03 11:30:00+00:00,short,buy,16719.1,,1011.26,-0.05,1.12
2023-01-03 13:45:00+00:00,short,sell - direction_change,16719.1,16717.0,1010.88,-0.04,1.09
2023-01-03 13:45:00+00:00,long,buy,16717.0,,1010.38,-0.05,1.04
2023-01-03 14:45:00+00:00,long,sell - direction_change,16717.0,16747.0,1011.69,0.13,1.17
2023-01-03 14:45:00+00:00,short,buy,16747.0,,1011.18,-0.05,1.12
2023-01-03 18:45:00+00:00,short,sell - direction_change,16747.0,16638.3,1017.24,0.6,1.72
2023-01-03 18:45:00+00:00,long,buy,16638.3,,1016.73,-0.05,1.67
2023-01-03 19:00:00+00:00,long,sell - direction_change,16638.3,16637.6,1016.18,-0.05,1.61
2023-01-03 19:00:00+00:00,short,buy,16637.6,,1015.67,-0.05,1.56
2023-01-03 19:30:00+00:00,short,sell - direction_change,16637.6,16628.8,1015.7,0.0,1.56
2023-01-03 19:30:00+00:00,long,buy,16628.8,,1015.19,-0.05,1.51
2023-01-04 00:45:00+00:00,long,sell - direction_change,16628.8,16653.0,1016.16,0.1,1.61
2023-01-04 00:45:00+00:00,short,buy,16653.0,,1015.65,-0.05,1.56
2023-01-04 01:00:00+00:00,short,sell - direction_change,16653.0,16655.6,1014.99,-0.07,1.49
2023-01-04 01:00:00+00:00,long,buy,16655.6,,1014.48,-0.05,1.44
2023-01-04 09:45:00+00:00,long,sell - direction_change,16655.6,16851.8,1025.92,1.13,2.57
2023-01-04 09:45:00+00:00,short,buy,16851.8,,1025.41,-0.05,2.52
2023-01-04 14:30:00+00:00,short,sell - direction_change,16851.8,16809.3,1027.48,0.2,2.72
2023-01-04 14:30:00+00:00,long,buy,16809.3,,1026.97,-0.05,2.67
2023-01-04 14:45:00+00:00,long,sell - direction_change,16809.3,16831.2,1027.79,0.08,2.75
2023-01-04 14:45:00+00:00,short,buy,16831.2,,1027.28,-0.05,2.7
2023-01-04 15:30:00+00:00,short,sell - direction_change,16831.2,16812.7,1027.89,0.06,2.76
2023-01-04 15:30:00+00:00,long,buy,16812.7,,1027.38,-0.05,2.71
2023-01-04 19:15:00+00:00,long,sell - direction_change,16812.7,16868.8,1030.3,0.28,3.0
2023-01-04 19:15:00+00:00,short,buy,16868.8,,1029.78,-0.05,2.95
2023-01-04 23:00:00+00:00,short,sell - direction_change,16868.8,16818.7,1032.32,0.25,3.2
2023-01-04 23:00:00+00:00,long,buy,16818.7,,1031.81,-0.05,3.15
2023-01-05 00:45:00+00:00,long,sell - direction_change,16818.7,16841.2,1032.67,0.08,3.23
2023-01-05 00:45:00+00:00,short,buy,16841.2,,1032.16,-0.05,3.18
2023-01-05 04:30:00+00:00,short,sell - direction_change,16841.2,16823.7,1032.71,0.05,3.23
2023-01-05 04:30:00+00:00,long,buy,16823.7,,1032.2,-0.05,3.18
2023-01-05 06:15:00+00:00,long,sell - direction_change,16823.7,16830.4,1032.09,-0.01,3.17
2023-01-05 06:15:00+00:00,short,buy,16830.4,,1031.57,-0.05,3.12
2023-01-05 10:00:00+00:00,short,sell - direction_change,16830.4,16800.7,1032.88,0.13,3.25
2023-01-05 10:00:00+00:00,long,buy,16800.7,,1032.36,-0.05,3.2
2023-01-05 13:15:00+00:00,long,sell - direction_change,16800.7,16816.8,1032.84,0.05,3.25
2023-01-05 13:15:00+00:00,short,buy,16816.8,,1032.32,-0.05,3.2
2023-01-05 14:45:00+00:00,short,sell - direction_change,16816.8,16783.0,1033.88,0.15,3.35
2023-01-05 14:45:00+00:00,long,buy,16783.0,,1033.36,-0.05,3.3
2023-01-05 17:15:00+00:00,long,sell - direction_change,16783.0,16830.2,1035.75,0.23,3.53
2023-01-05 17:15:00+00:00,short,buy,16830.2,,1035.23,-0.05,3.48
2023-01-05 18:15:00+00:00,short,sell - direction_change,16830.2,16804.0,1036.33,0.11,3.58
2023-01-05 18:15:00+00:00,long,buy,16804.0,,1035.81,-0.05,3.53
2023-01-05 22:30:00+00:00,long,sell - direction_change,16804.0,16847.0,1037.94,0.21,3.74
2023-01-05 22:30:00+00:00,short,buy,16847.0,,1037.42,-0.05,3.69
2023-01-06 00:15:00+00:00,short,sell - direction_change,16847.0,16821.9,1038.45,0.1,3.79
2023-01-06 00:15:00+00:00,long,buy,16821.9,,1037.93,-0.05,3.74
2023-01-06 01:45:00+00:00,long,sell - direction_change,16821.9,16844.9,1038.83,0.09,3.82
2023-01-06 01:45:00+00:00,short,buy,16844.9,,1038.31,-0.05,3.77
2023-01-06 03:15:00+00:00,short,sell - direction_change,16844.9,16821.7,1039.22,0.09,3.86
2023-01-06 03:15:00+00:00,long,buy,16821.7,,1038.7,-0.05,3.81
2023-01-06 03:45:00+00:00,long,sell - direction_change,16821.7,16832.0,1038.82,0.01,3.82
2023-01-06 03:45:00+00:00,short,buy,16832.0,,1038.3,-0.05,3.77
2023-01-06 08:15:00+00:00,short,sell - direction_change,16832.0,16794.3,1040.11,0.17,3.95
2023-01-06 08:15:00+00:00,long,buy,16794.3,,1039.59,-0.05,3.9
2023-01-06 09:00:00+00:00,long,sell - direction_change,16794.3,16792.7,1038.97,-0.06,3.84
2023-01-06 09:00:00+00:00,short,buy,16792.7,,1038.45,-0.05,3.79
2023-01-06 13:30:00+00:00,short,sell - direction_change,16792.7,16684.0,1044.65,0.6,4.39
2023-01-06 13:30:00+00:00,long,buy,16684.0,,1044.13,-0.05,4.34
2023-01-06 14:30:00+00:00,long,sell - direction_change,16684.0,16758.3,1048.26,0.4,4.73
2023-01-06 14:30:00+00:00,short,buy,16758.3,,1047.73,-0.05,4.68
2023-01-06 14:45:00+00:00,short,sell - direction_change,16758.3,16722.2,1049.46,0.17,4.85
2023-01-06 14:45:00+00:00,long,buy,16722.2,,1048.94,-0.05,4.8
2023-01-07 01:45:00+00:00,long,sell - direction_change,16722.2,16953.6,1062.93,1.33,6.13
2023-01-07 01:45:00+00:00,short,buy,16953.6,,1062.4,-0.05,6.08
2023-01-07 02:00:00+00:00,short,sell - direction_change,16953.6,16941.1,1062.65,0.02,6.1
2023-01-07 02:00:00+00:00,long,buy,16941.1,,1062.12,-0.05,6.05
2023-01-07 02:15:00+00:00,long,sell - direction_change,16941.1,16936.6,1061.31,-0.08,5.98
2023-01-07 02:15:00+00:00,short,buy,16936.6,,1060.78,-0.05,5.93
2023-01-07 02:30:00+00:00,short,sell - direction_change,16936.6,16935.4,1060.32,-0.04,5.88
2023-01-07 02:30:00+00:00,long,buy,16935.4,,1059.79,-0.05,5.83
2023-01-07 02:45:00+00:00,long,sell - direction_change,16935.4,16940.5,1059.58,-0.02,5.81
2023-01-07 02:45:00+00:00,short,buy,16940.5,,1059.05,-0.05,5.76
2023-01-07 03:15:00+00:00,short,sell - direction_change,16940.5,16941.1,1058.48,-0.05,5.71
2023-01-07 03:15:00+00:00,long,buy,16941.1,,1057.95,-0.05,5.66
2023-01-07 03:30:00+00:00,long,sell - direction_change,16941.1,16946.6,1057.77,-0.02,5.64
2023-01-07 03:30:00+00:00,short,buy,16946.6,,1057.24,-0.05,5.59
2023-01-07 03:45:00+00:00,short,sell - direction_change,16946.6,16935.8,1057.38,0.01,5.61
2023-01-07 03:45:00+00:00,long,buy,16935.8,,1056.86,-0.05,5.56
2023-01-07 04:00:00+00:00,long,sell - direction_change,16935.8,16944.3,1056.86,0.0,5.56
2023-01-07 04:00:00+00:00,short,buy,16944.3,,1056.33,-0.05,5.51
2023-01-07 07:15:00+00:00,short,sell - direction_change,16944.3,16928.9,1056.76,0.04,5.55
2023-01-07 07:15:00+00:00,long,buy,16928.9,,1056.23,-0.05,5.5
2023-01-07 08:00:00+00:00,long,sell - direction_change,16928.9,16939.8,1056.39,0.01,5.51
2023-01-07 08:00:00+00:00,short,buy,16939.8,,1055.86,-0.05,5.46
2023-01-07 08:30:00+00:00,short,sell - direction_change,16939.8,16921.9,1056.44,0.06,5.52
2023-01-07 08:30:00+00:00,long,buy,16921.9,,1055.92,-0.05,5.47
2023-01-07 08:45:00+00:00,long,sell - direction_change,16921.9,16929.9,1055.89,-0.0,5.47
2023-01-07 08:45:00+00:00,short,buy,16929.9,,1055.36,-0.05,5.42
2023-01-07 13:00:00+00:00,short,sell - direction_change,16929.9,16912.5,1055.92,0.05,5.47
2023-01-07 13:00:00+00:00,long,buy,16912.5,,1055.39,-0.05,5.42
2023-01-07 13:45:00+00:00,long,sell - direction_change,16912.5,16920.3,1055.35,-0.0,5.41
2023-01-07 13:45:00+00:00,short,buy,16920.3,,1054.82,-0.05,5.36
2023-01-07 14:15:00+00:00,short,sell - direction_change,16920.3,16907.5,1055.09,0.03,5.39
2023-01-07 14:15:00+00:00,long,buy,16907.5,,1054.56,-0.05,5.34
2023-01-07 16:15:00+00:00,long,sell - direction_change,16907.5,16921.8,1054.93,0.03,5.37
2023-01-07 16:15:00+00:00,short,buy,16921.8,,1054.4,-0.05,5.32
2023-01-07 17:30:00+00:00,short,sell - direction_change,16921.8,16919.6,1054.01,-0.04,5.29
2023-01-07 17:30:00+00:00,long,buy,16919.6,,1053.48,-0.05,5.24
2023-01-07 21:15:00+00:00,long,sell - direction_change,16919.6,16935.9,1053.97,0.05,5.28
2023-01-07 21:15:00+00:00,short,buy,16935.9,,1053.44,-0.05,5.23
