datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2024-01-01 22:05:00+00:00,short,buy,43619.9,,999.5,-0.05,-0.05
2024-01-01 22:55:00+00:00,short,sell - direction_change,43619.9,43514.9,1001.41,0.19,0.14
2024-01-01 22:55:00+00:00,long,buy,43514.9,,1000.91,-0.05,0.09
2024-01-02 00:14:00+00:00,long,sell - take_profit,43514.9,44820.347,1030.43,2.95,3.04
2024-01-02 00:15:00+00:00,long,buy,44744.1,,1029.92,-0.05,2.99
2024-01-02 01:45:00+00:00,long,sell - direction_change,44744.1,44876.0,1032.44,0.24,3.24
2024-01-02 01:45:00+00:00,short,buy,44876.0,,1031.92,-0.05,3.19
2024-01-02 01:50:00+00:00,short,sell - direction_change,44876.0,44758.0,1034.12,0.21,3.4
2024-01-02 01:50:00+00:00,long,buy,44758.0,,1033.6,-0.05,3.35
2024-01-02 01:55:00+00:00,long,sell - direction_change,44758.0,44860.5,1035.45,0.18,3.53
2024-01-02 01:55:00+00:00,short,buy,44860.5,,1034.93,-0.05,3.48
2024-01-02 02:00:00+00:00,short,sell - direction_change,44860.5,44929.4,1032.83,-0.2,3.27
2024-01-02 02:00:00+00:00,long,buy,44929.4,,1032.31,-0.05,3.22
2024-01-02 04:15:00+00:00,long,sell - direction_change,44929.4,45424.1,1043.16,1.05,4.27
2024-01-02 04:15:00+00:00,short,buy,45424.1,,1042.64,-0.05,4.22
2024-01-02 04:25:00+00:00,short,sell - direction_change,45424.1,45332.7,1044.22,0.15,4.38
2024-01-02 04:25:00+00:00,long,buy,45332.7,,1043.69,-0.05,4.33
2024-01-02 04:30:00+00:00,long,sell - direction_change,45332.7,45405.7,1044.85,0.11,4.44
2024-01-02 04:30:00+00:00,short,buy,45405.7,,1044.33,-0.05,4.39
2024-01-02 05:10:00+00:00,short,sell - direction_change,45405.7,45304.4,1046.14,0.17,4.56
2024-01-02 05:10:00+00:00,long,buy,45304.4,,1045.62,-0.05,4.51
2024-01-02 05:15:00+00:00,long,sell - direction_change,45304.4,45347.6,1046.09,0.05,4.56
2024-01-02 05:15:00+00:00,short,buy,45347.6,,1045.57,-0.05,4.51
2024-01-02 05:30:00+00:00,short,sell - direction_change,45347.6,45299.0,1046.16,0.06,4.56
2024-01-02 05:30:00+00:00,long,buy,45299.0,,1045.64,-0.05,4.51
2024-01-02 05:40:00+00:00,long,sell - direction_change,45299.0,45333.0,1045.9,0.03,4.54
2024-01-02 05:40:00+00:00,short,buy,45333.0,,1045.38,-0.05,4.49
2024-01-02 05:45:00+00:00,short,sell - direction_change,45333.0,45281.3,1046.05,0.06,4.55
2024-01-02 05:45:00+00:00,long,buy,45281.3,,1045.53,-0.05,4.5
2024-01-02 05:50:00+00:00,long,sell - direction_change,45281.3,45321.7,1045.94,0.04,4.54
2024-01-02 05:50:00+00:00,short,buy,45321.7,,1045.41,-0.05,4.49
2024-01-02 06:10:00+00:00,short,sell - direction_change,45321.7,45218.0,1047.28,0.18,4.67
2024-01-02 06:10:00+00:00,long,buy,45218.0,,1046.76,-0.05,4.62
2024-01-02 06:15:00+00:00,long,sell - direction_change,45218.0,45278.3,1047.63,0.08,4.7
2024-01-02 06:15:00+00:00,short,buy,45278.3,,1047.11,-0.05,4.65
2024-01-02 06:25:00+00:00,short,sell - direction_change,45278.3,45280.3,1046.54,-0.05,4.6
2024-01-02 06:25:00+00:00,long,buy,45280.3,,1046.02,-0.05,4.55
2024-01-02 06:30:00+00:00,long,sell - direction_change,45280.3,45284.1,1045.58,-0.04,4.51
2024-01-02 06:30:00+00:00,short,buy,45284.1,,1045.06,-0.05,4.46
2024-01-02 06:40:00+00:00,short,sell - direction_change,45284.1,45263.1,1045.02,-0.0,4.45
2024-01-02 06:40:00+00:00,long,buy,45263.1,,1044.5,-0.05,4.4
2024-01-02 06:55:00+00:00,long,sell - direction_change,45263.1,45285.0,1044.48,-0.0,4.4
2024-01-02 06:55:00+00:00,short,buy,45285.0,,1043.96,-0.05,4.35
2024-01-02 07:00:00+00:00,short,sell - direction_change,45285.0,45203.1,1045.32,0.13,4.48
2024-01-02 07:00:00+00:00,long,buy,45203.1,,1044.8,-0.05,4.43
2024-01-02 09:40:00+00:00,long,sell - direction_change,45203.1,45756.0,1057.06,1.17,5.61
2024-01-02 09:40:00+00:00,short,buy,45756.0,,1056.53,-0.05,5.56
2024-01-02 12:30:00+00:00,short,sell - direction_change,45756.0,45519.9,1061.45,0.47,6.02
2024-01-02 12:30:00+00:00,long,buy,45519.9,,1060.92,-0.05,5.97
2024-01-02 12:45:00+00:00,long,sell - direction_change,45519.9,45529.6,1060.62,-0.03,5.94
