datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2023-01-04 11:00:00+00:00,long,buy,16837.9,,999.5,-0.05,-0.05
2023-01-05 06:00:00+00:00,long,sell - direction_change,16837.9,16836.2,998.9,-0.06,-0.11
2023-01-05 06:00:00+00:00,short,buy,16836.2,,998.4,-0.05,-0.16
2023-01-05 10:00:00+00:00,short,sell - direction_change,16836.2,16800.7,1000.01,0.16,0.0
2023-01-05 10:00:00+00:00,long,buy,16800.7,,999.51,-0.05,-0.05
2023-01-05 12:00:00+00:00,long,sell - direction_change,16800.7,16827.0,1000.57,0.11,0.06
2023-01-05 12:00:00+00:00,short,buy,16827.0,,1000.07,-0.05,0.01
2023-01-05 14:00:00+00:00,short,sell - direction_change,16827.0,16771.0,1002.9,0.28,0.29
2023-01-05 14:00:00+00:00,long,buy,16771.0,,1002.4,-0.05,0.24
2023-01-05 17:00:00+00:00,long,sell - direction_change,16771.0,16833.0,1005.6,0.32,0.56
2023-01-05 17:00:00+00:00,short,buy,16833.0,,1005.1,-0.05,0.51
2023-01-05 18:00:00+00:00,short,sell - direction_change,16833.0,16806.8,1006.16,0.11,0.62
2023-01-05 18:00:00+00:00,long,buy,16806.8,,1005.66,-0.05,0.57
2023-01-06 01:00:00+00:00,long,sell - direction_change,16806.8,16852.1,1007.87,0.22,0.78
2023-01-06 01:00:00+00:00,short,buy,16852.1,,1007.36,-0.05,0.73
2023-01-06 02:00:00+00:00,short,sell - direction_change,16852.1,16818.1,1008.89,0.15,0.89
2023-01-06 02:00:00+00:00,long,buy,16818.1,,1008.39,-0.05,0.84
2023-01-06 04:00:00+00:00,long,sell - direction_change,16818.1,16825.0,1008.3,-0.01,0.83
2023-01-06 04:00:00+00:00,short,buy,16825.0,,1007.79,-0.05,0.78
2023-01-06 15:00:00+00:00,short,sell - direction_change,16825.0,16743.0,1012.2,0.44,1.22
2023-01-06 15:00:00+00:00,long,buy,16743.0,,1011.69,-0.05,1.17
2023-01-07 16:00:00+00:00,long,sell - direction_change,16743.0,16934.5,1022.76,1.09,2.26
2023-01-07 16:00:00+00:00,short,buy,16934.5,,1022.25,-0.05,2.21
2023-01-07 17:00:00+00:00,short,sell - direction_change,16934.5,16916.4,1022.83,0.06,2.27
2023-01-07 17:00:00+00:00,long,buy,16916.4,,1022.32,-0.05,2.22
2023-01-08 00:00:00+00:00,long,sell - direction_change,16916.4,16936.5,1023.02,0.07,2.28
2023-01-08 00:00:00+00:00,short,buy,16936.5,,1022.51,-0.05,2.23
2023-01-08 02:00:00+00:00,short,sell - direction_change,16936.5,16924.9,1022.7,0.02,2.25
2023-01-08 02:00:00+00:00,long,buy,16924.9,,1022.19,-0.05,2.2
2023-01-08 09:00:00+00:00,long,sell - direction_change,16924.9,16938.8,1022.52,0.03,2.24
2023-01-08 09:00:00+00:00,short,buy,16938.8,,1022.0,-0.05,2.19
