datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2023-01-01 17:00:00+00:00,long,buy,16556.1,,999.5,-0.05,-0.05
2023-01-01 21:00:00+00:00,long,sell - direction_change,16556.1,16593.7,1001.27,0.18,0.13
2023-01-01 21:00:00+00:00,short,buy,16593.7,,1000.77,-0.05,0.08
2023-01-01 21:15:00+00:00,short,sell - direction_change,16593.7,16586.6,1000.7,-0.01,0.07
2023-01-01 21:15:00+00:00,long,buy,16586.6,,1000.2,-0.05,0.02
2023-01-01 22:00:00+00:00,long,sell - direction_change,16586.6,16597.6,1000.36,0.02,0.04
2023-01-01 22:00:00+00:00,short,buy,16597.6,,999.86,-0.05,-0.01
2023-01-01 22:30:00+00:00,short,sell - direction_change,16597.6,16588.3,999.92,0.01,-0.01
2023-01-01 22:30:00+00:00,long,buy,16588.3,,999.42,-0.05,-0.06
2023-01-02 00:15:00+00:00,long,sell - direction_change,16588.3,16604.3,999.88,0.05,-0.01
2023-01-02 00:15:00+00:00,short,buy,16604.3,,999.38,-0.05,-0.06
2023-01-02 02:45:00+00:00,short,sell - direction_change,16604.3,16569.2,1001.0,0.16,0.1
2023-01-02 02:45:00+00:00,long,buy,16569.2,,1000.5,-0.05,0.05
2023-01-02 03:15:00+00:00,long,sell - direction_change,16569.2,16581.7,1000.75,0.03,0.08
2023-01-02 03:15:00+00:00,short,buy,16581.7,,1000.25,-0.05,0.03
2023-01-02 03:30:00+00:00,short,sell - direction_change,16581.7,16575.9,1000.1,-0.02,0.01
2023-01-02 03:30:00+00:00,long,buy,16575.9,,999.6,-0.05,-0.04
2023-01-02 11:15:00+00:00,long,sell - direction_change,16575.9,16717.9,1007.66,0.81,0.77
2023-01-02 11:15:00+00:00,short,buy,16717.9,,1007.16,-0.05,0.72
2023-01-02 11:30:00+00:00,short,sell - direction_change,16717.9,16708.7,1007.21,0.01,0.72
2023-01-02 11:30:00+00:00,long,buy,16708.7,,1006.71,-0.05,0.67
2023-01-02 12:45:00+00:00,long,sell - direction_change,16708.7,16716.6,1006.68,-0.0,0.67
