datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2023-01-01 17:00:00+00:00,long,buy,16556.1,,999.5,-0.05,-0.05
2023-01-01 21:00:00+00:00,long,sell - direction_change,16556.1,16593.7,1001.27,0.18,0.13
2023-01-01 21:00:00+00:00,short,buy,16593.7,,1000.77,-0.05,0.08
2023-01-01 21:15:00+00:00,short,sell - direction_change,16593.7,16586.6,1000.7,-0.01,0.07
2023-01-01 21:15:00+00:00,long,buy,16586.6,,1000.2,-0.05,0.02
2023-01-01 21:30:00+00:00,long,sell - direction_change,16586.6,16593.5,1000.11,-0.01,0.01
2023-01-01 21:30:00+00:00,short,buy,16593.5,,999.61,-0.05,-0.04
2023-01-01 23:00:00+00:00,short,sell - direction_change,16593.5,16594.4,999.06,-0.06,-0.09
2023-01-01 23:00:00+00:00,long,buy,16594.4,,998.56,-0.05,-0.14
2023-01-02 00:15:00+00:00,long,sell - direction_change,16594.4,16604.3,998.66,0.01,-0.13
2023-01-02 00:15:00+00:00,short,buy,16604.3,,998.16,-0.05,-0.18
2023-01-02 02:45:00+00:00,short,sell - direction_change,16604.3,16569.2,999.77,0.16,-0.02
2023-01-02 02:45:00+00:00,long,buy,16569.2,,999.27,-0.05,-0.07
2023-01-02 03:15:00+00:00,long,sell - direction_change,16569.2,16581.7,999.52,0.03,-0.05
2023-01-02 03:15:00+00:00,short,buy,16581.7,,999.02,-0.05,-0.1
2023-01-02 03:30:00+00:00,short,sell - direction_change,16581.7,16575.9,998.87,-0.02,-0.11
2023-01-02 03:30:00+00:00,long,buy,16575.9,,998.37,-0.05,-0.16
2023-01-02 09:45:00+00:00,long,sell - direction_change,16575.9,16717.2,1006.38,0.8,0.64
2023-01-02 09:45:00+00:00,short,buy,16717.2,,1005.88,-0.05,0.59
2023-01-02 10:00:00+00:00,short,sell - direction_change,16717.2,16710.0,1005.81,-0.01,0.58
2023-01-02 10:00:00+00:00,long,buy,16710.0,,1005.31,-0.05,0.53
2023-01-02 10:30:00+00:00,long,sell - direction_change,16710.0,16724.3,1005.67,0.04,0.57
