datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2023-01-04 02:00:00+00:00,long,buy,16696.1,,999.5,-0.05,-0.05
2023-01-04 20:00:00+00:00,long,sell - direction_change,16696.1,16835.9,1007.37,0.79,0.74
2023-01-04 20:00:00+00:00,short,buy,16835.9,,1006.87,-0.05,0.69
2023-01-04 21:00:00+00:00,short,sell - direction_change,16835.9,16801.1,1008.44,0.16,0.84
2023-01-04 21:00:00+00:00,long,buy,16801.1,,1007.94,-0.05,0.79
2023-01-04 22:00:00+00:00,long,sell - direction_change,16801.1,16819.3,1008.53,0.06,0.85
2023-01-04 22:00:00+00:00,short,buy,16819.3,,1008.02,-0.05,0.8
2023-01-04 23:00:00+00:00,short,sell - direction_change,16819.3,16818.7,1007.55,-0.05,0.76
2023-01-04 23:00:00+00:00,long,buy,16818.7,,1007.05,-0.05,0.71
2023-01-05 00:00:00+00:00,long,sell - direction_change,16818.7,16842.2,1007.95,0.09,0.8
2023-01-05 00:00:00+00:00,short,buy,16842.2,,1007.45,-0.05,0.75
2023-01-05 02:00:00+00:00,short,sell - direction_change,16842.2,16825.0,1007.98,0.05,0.8
2023-01-05 02:00:00+00:00,long,buy,16825.0,,1007.47,-0.05,0.75
2023-01-05 03:00:00+00:00,long,sell - direction_change,16825.0,16827.9,1007.14,-0.03,0.72
2023-01-05 03:00:00+00:00,short,buy,16827.9,,1006.64,-0.05,0.67
2023-01-05 05:00:00+00:00,short,sell - direction_change,16827.9,16829.0,1006.07,-0.06,0.61
2023-01-05 05:00:00+00:00,long,buy,16829.0,,1005.57,-0.05,0.56
2023-01-05 06:00:00+00:00,long,sell - direction_change,16829.0,16836.2,1005.49,-0.01,0.55
2023-01-05 06:00:00+00:00,short,buy,16836.2,,1004.99,-0.05,0.5
2023-01-05 11:00:00+00:00,short,sell - direction_change,16836.2,16816.4,1005.67,0.07,0.57
2023-01-05 11:00:00+00:00,long,buy,16816.4,,1005.17,-0.05,0.52
2023-01-05 12:00:00+00:00,long,sell - direction_change,16816.4,16827.0,1005.3,0.01,0.53
2023-01-05 12:00:00+00:00,short,buy,16827.0,,1004.8,-0.05,0.48
2023-01-05 15:00:00+00:00,short,sell - direction_change,16827.0,16822.6,1004.56,-0.02,0.46
2023-01-05 15:00:00+00:00,long,buy,16822.6,,1004.05,-0.05,0.41
2023-01-05 17:00:00+00:00,long,sell - direction_change,16822.6,16833.0,1004.17,0.01,0.42
2023-01-05 17:00:00+00:00,short,buy,16833.0,,1003.67,-0.05,0.37
2023-01-05 18:00:00+00:00,short,sell - direction_change,16833.0,16806.8,1004.73,0.11,0.48
2023-01-05 18:00:00+00:00,long,buy,16806.8,,1004.23,-0.05,0.43
2023-01-06 01:00:00+00:00,long,sell - direction_change,16806.8,16852.1,1006.43,0.22,0.65
2023-01-06 01:00:00+00:00,short,buy,16852.1,,1005.93,-0.05,0.6
2023-01-06 02:00:00+00:00,short,sell - direction_change,16852.1,16818.1,1007.46,0.15,0.75
2023-01-06 02:00:00+00:00,long,buy,16818.1,,1006.95,-0.05,0.7
2023-01-06 03:00:00+00:00,long,sell - direction_change,16818.1,16828.8,1007.09,0.01,0.71
2023-01-06 03:00:00+00:00,short,buy,16828.8,,1006.59,-0.05,0.66
2023-01-06 15:00:00+00:00,short,sell - direction_change,16828.8,16743.0,1011.21,0.46,1.12
2023-01-06 15:00:00+00:00,long,buy,16743.0,,1010.71,-0.05,1.07
2023-01-07 08:00:00+00:00,long,sell - direction_change,16743.0,16939.8,1022.08,1.13,2.2
2023-01-07 08:00:00+00:00,short,buy,16939.8,,1021.57,-0.05,2.15
2023-01-07 09:00:00+00:00,short,sell - direction_change,16939.8,16922.1,1022.13,0.05,2.2
2023-01-07 09:00:00+00:00,long,buy,16922.1,,1021.62,-0.05,2.15
2023-01-07 10:00:00+00:00,long,sell - direction_change,16922.1,16924.0,1021.22,-0.04,2.11
2023-01-07 10:00:00+00:00,short,buy,16924.0,,1020.71,-0.05,2.06
2023-01-07 12:00:00+00:00,short,sell - direction_change,16924.0,16912.3,1020.91,0.02,2.08
2023-01-07 12:00:00+00:00,long,buy,16912.3,,1020.4,-0.05,2.03
2023-01-07 13:00:00+00:00,long,sell - direction_change,16912.3,16912.5,1019.9,-0.05,1.98
2023-01-07 13:00:00+00:00,short,buy,16912.5,,1019.39,-0.05,1.93
2023-01-07 14:00:00+00:00,short,sell - direction_change,16912.5,16911.9,1018.91,-0.05,1.89
2023-01-07 14:00:00+00:00,long,buy,16911.9,,1018.41,-0.05,1.84
2023-01-07 16:00:00+00:00,long,sell - direction_change,16911.9,16934.5,1019.26,0.08,1.92
2023-01-07 16:00:00+00:00,short,buy,16934.5,,1018.75,-0.05,1.87
2023-01-07 17:00:00+00:00,short,sell - direction_change,16934.5,16916.4,1019.33,0.06,1.93
2023-01-07 17:00:00+00:00,long,buy,16916.4,,1018.82,-0.05,1.88
2023-01-08 00:00:00+00:00,long,sell - direction_change,16916.4,16936.5,1019.52,0.07,1.94
2023-01-08 00:00:00+00:00,short,buy,16936.5,,1019.01,-0.05,1.89
2023-01-08 02:00:00+00:00,short,sell - direction_change,16936.5,16924.9,1019.2,0.02,1.91
2023-01-08 02:00:00+00:00,long,buy,16924.9,,1018.69,-0.05,1.86
2023-01-08 04:00:00+00:00,long,sell - direction_change,16924.9,16938.9,1019.02,0.03,1.9
2023-01-08 04:00:00+00:00,short,buy,16938.9,,1018.51,-0.05,1.85
2023-01-08 05:00:00+00:00,short,sell - direction_change,16938.9,16930.8,1018.49,-0.0,1.84
2023-01-08 05:00:00+00:00,long,buy,16930.8,,1017.98,-0.05,1.79
2023-01-08 09:00:00+00:00,long,sell - direction_change,16930.8,16938.8,1017.95,-0.0,1.79
2023-01-08 09:00:00+00:00,short,buy,16938.8,,1017.44,-0.05,1.74
2023-01-08 10:00:00+00:00,short,sell - direction_change,16938.8,16927.4,1017.62,0.02,1.76
2023-01-08 10:00:00+00:00,long,buy,16927.4,,1017.11,-0.05,1.71
2023-01-08 11:00:00+00:00,long,sell - direction_change,16927.4,16930.8,1016.81,-0.03,1.68
2023-01-08 11:00:00+00:00,short,buy,16930.8,,1016.3,-0.05,1.63
2023-01-08 14:00:00+00:00,short,sell - direction_change,16930.8,16924.1,1016.19,-0.01,1.62
2023-01-08 14:00:00+00:00,long,buy,16924.1,,1015.68,-0.05,1.57
2023-01-08 16:00:00+00:00,long,sell - direction_change,16924.1,16990.9,1019.18,0.34,1.91
2023-01-08 16:00:00+00:00,short,buy,16990.9,,1018.67,-0.05,1.86
2023-01-08 20:00:00+00:00,short,sell - direction_change,16990.9,16920.3,1022.4,0.37,2.23
2023-01-08 20:00:00+00:00,long,buy,16920.3,,1021.89,-0.05,2.18
2023-01-09 20:00:00+00:00,long,sell - direction_change,16920.3,17285.6,1043.44,2.11,4.29
2023-01-09 20:00:00+00:00,short,buy,17285.6,,1042.92,-0.05,4.24
2023-01-10 03:00:00+00:00,short,sell - direction_change,17285.6,17177.0,1048.95,0.58,4.82
2023-01-10 03:00:00+00:00,long,buy,17177.0,,1048.42,-0.05,4.77
2023-01-10 05:00:00+00:00,long,sell - direction_change,17177.0,17215.6,1050.25,0.17,4.94
2023-01-10 05:00:00+00:00,short,buy,17215.6,,1049.73,-0.05,4.89
2023-01-10 08:00:00+00:00,short,sell - direction_change,17215.6,17194.6,1050.49,0.07,4.96
2023-01-10 08:00:00+00:00,long,buy,17194.6,,1049.96,-0.05,4.91
2023-01-11 13:00:00+00:00,long,sell - direction_change,17194.6,17408.6,1062.5,1.19,6.11
2023-01-11 13:00:00+00:00,short,buy,17408.6,,1061.97,-0.05,6.06
2023-01-11 14:00:00+00:00,short,sell - direction_change,17408.6,17404.7,1061.68,-0.03,6.03
2023-01-11 14:00:00+00:00,long,buy,17404.7,,1061.15,-0.05,5.98
2023-01-11 15:00:00+00:00,long,sell - direction_change,17404.7,17406.0,1060.7,-0.04,5.94
2023-01-11 15:00:00+00:00,short,buy,17406.0,,1060.17,-0.05,5.89
2023-01-11 18:00:00+00:00,short,sell - direction_change,17406.0,17373.4,1061.62,0.14,6.02
2023-01-11 18:00:00+00:00,long,buy,17373.4,,1061.09,-0.05,5.97
2023-01-11 23:33:00+00:00,long,sell - take_profit,17373.4,17894.602000000003,1092.39,2.95,8.92
2023-01-12 00:00:00+00:00,long,buy,17935.6,,1091.85,-0.05,8.87
2023-01-12 14:00:00+00:00,long,sell - direction_change,17935.6,18277.7,1112.13,1.86,10.73
2023-01-12 14:00:00+00:00,short,buy,18277.7,,1111.57,-0.05,10.68
2023-01-12 16:00:00+00:00,short,sell - direction_change,18277.7,18077.6,1123.18,1.04,11.73
2023-01-12 16:00:00+00:00,long,buy,18077.6,,1122.62,-0.05,11.68
2023-01-12 17:37:00+00:00,long,sell - take_profit,18077.6,18619.928,1155.74,2.95,14.63
2023-01-12 18:00:00+00:00,long,buy,18840.0,,1155.16,-0.05,14.58
2023-01-12 18:29:00+00:00,long,sell - stop_loss,18840.0,18651.6,1143.03,-1.05,13.53
2023-01-12 19:00:00+00:00,long,buy,18790.1,,1142.46,-0.05,13.48
2023-01-13 07:00:00+00:00,long,sell - direction_change,18790.1,18844.1,1145.17,0.24,13.71
2023-01-13 07:00:00+00:00,short,buy,18844.1,,1144.6,-0.05,13.66
2023-01-13 08:00:00+00:00,short,sell - direction_change,18844.1,18817.7,1145.63,0.09,13.75
2023-01-13 08:00:00+00:00,long,buy,18817.7,,1145.06,-0.05,13.7
2023-01-13 17:22:00+00:00,long,sell - take_profit,18817.7,19382.231,1178.84,2.95,16.65
2023-01-13 18:00:00+00:00,long,buy,19248.4,,1178.25,-0.05,16.6
2023-01-13 21:38:00+00:00,long,sell - take_profit,19248.4,19825.852000000003,1213.01,2.95,19.55
2023-01-13 22:00:00+00:00,long,buy,19808.9,,1212.4,-0.05,19.5
2023-01-14 00:25:00+00:00,long,sell - take_profit,19808.9,20403.167,1248.17,2.95,22.45
2023-01-14 01:00:00+00:00,long,buy,20901.8,,1247.54,-0.05,22.4
2023-01-14 09:17:00+00:00,long,sell - stop_loss,20901.8,20692.782,1234.44,-1.05,21.35
2023-01-14 10:00:00+00:00,short,buy,20542.4,,1233.83,-0.05,21.3
2023-01-14 11:00:00+00:00,short,sell - direction_change,20542.4,20513.8,1234.93,0.09,21.39
2023-01-14 11:00:00+00:00,long,buy,20513.8,,1234.31,-0.05,21.34
2023-01-14 14:33:00+00:00,long,sell - take_profit,20513.8,21129.214,1270.72,2.95,24.29
2023-01-14 15:00:00+00:00,long,buy,20841.9,,1270.09,-0.05,24.24
2023-01-14 15:42:00+00:00,long,sell - stop_loss,20841.9,20633.481,1256.75,-1.05,23.19
2023-01-14 16:00:00+00:00,long,buy,20796.9,,1256.12,-0.05,23.14
2023-01-14 17:00:00+00:00,long,sell - direction_change,20796.9,20822.3,1257.03,0.07,23.21
2023-01-14 17:00:00+00:00,short,buy,20822.3,,1256.4,-0.05,23.16
2023-01-14 18:00:00+00:00,short,sell - direction_change,20822.3,20766.0,1259.17,0.22,23.39
2023-01-14 18:00:00+00:00,long,buy,20766.0,,1258.54,-0.05,23.34
2023-01-15 01:00:00+00:00,long,sell - direction_change,20766.0,20774.7,1258.44,-0.01,23.33
2023-01-15 01:00:00+00:00,short,buy,20774.7,,1257.81,-0.05,23.28
2023-01-15 09:00:00+00:00,short,sell - direction_change,20774.7,20626.4,1266.16,0.66,23.94
2023-01-15 09:00:00+00:00,long,buy,20626.4,,1265.52,-0.05,23.89
2023-01-15 10:00:00+00:00,long,sell - direction_change,20626.4,20772.4,1273.85,0.66,24.55
2023-01-15 10:00:00+00:00,short,buy,20772.4,,1273.21,-0.05,24.5
2023-01-15 12:00:00+00:00,short,sell - direction_change,20772.4,20737.4,1274.72,0.12,24.62
2023-01-15 12:00:00+00:00,long,buy,20737.4,,1274.08,-0.05,24.57
2023-01-16 02:21:00+00:00,long,sell - take_profit,20737.4,21359.522,1311.67,2.95,27.52
2023-01-16 03:00:00+00:00,long,buy,21217.3,,1311.01,-0.05,27.47
