datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2023-01-01 11:00:00+00:00,long,buy,16542.9,,999.5,-0.05,-0.05
2023-01-01 13:15:00+00:00,long,sell - direction_change,16542.9,16545.8,999.18,-0.03,-0.08
2023-01-01 13:15:00+00:00,short,buy,16545.8,,998.68,-0.05,-0.13
2023-01-01 13:45:00+00:00,short,sell - direction_change,16545.8,16536.0,998.77,0.01,-0.12
2023-01-01 13:45:00+00:00,long,buy,16536.0,,998.27,-0.05,-0.17
2023-01-01 14:30:00+00:00,long,sell - direction_change,16536.0,16549.2,998.57,0.03,-0.14
2023-01-01 14:30:00+00:00,short,buy,16549.2,,998.07,-0.05,-0.19
2023-01-01 15:00:00+00:00,short,sell - direction_change,16549.2,16533.2,998.53,0.05,-0.15
2023-01-01 15:00:00+00:00,long,buy,16533.2,,998.03,-0.05,-0.2
2023-01-01 15:15:00+00:00,long,sell - direction_change,16533.2,16540.3,997.96,-0.01,-0.2
2023-01-01 15:15:00+00:00,short,buy,16540.3,,997.46,-0.05,-0.25
2023-01-01 15:45:00+00:00,short,sell - direction_change,16540.3,16540.8,996.94,-0.05,-0.31
2023-01-01 15:45:00+00:00,long,buy,16540.8,,996.44,-0.05,-0.36
2023-01-01 21:00:00+00:00,long,sell - direction_change,16540.8,16593.7,999.13,0.27,-0.09
2023-01-01 21:00:00+00:00,short,buy,16593.7,,998.63,-0.05,-0.14
2023-01-01 21:15:00+00:00,short,sell - direction_change,16593.7,16586.6,998.55,-0.01,-0.14
2023-01-01 21:15:00+00:00,long,buy,16586.6,,998.05,-0.05,-0.19
2023-01-01 21:30:00+00:00,long,sell - direction_change,16586.6,16593.5,997.97,-0.01,-0.2
2023-01-01 21:30:00+00:00,short,buy,16593.5,,997.47,-0.05,-0.25
2023-01-01 21:45:00+00:00,short,sell - direction_change,16593.5,16592.9,997.01,-0.05,-0.3
2023-01-01 21:45:00+00:00,long,buy,16592.9,,996.51,-0.05,-0.35
2023-01-01 22:00:00+00:00,long,sell - direction_change,16592.9,16597.6,996.29,-0.02,-0.37
2023-01-01 22:00:00+00:00,short,buy,16597.6,,995.8,-0.05,-0.42
2023-01-01 22:30:00+00:00,short,sell - direction_change,16597.6,16588.3,995.86,0.01,-0.41
2023-01-01 22:30:00+00:00,long,buy,16588.3,,995.36,-0.05,-0.46
2023-01-01 22:45:00+00:00,long,sell - direction_change,16588.3,16592.0,995.08,-0.03,-0.49
2023-01-01 22:45:00+00:00,short,buy,16592.0,,994.59,-0.05,-0.54
2023-01-01 23:00:00+00:00,short,sell - direction_change,16592.0,16594.4,993.94,-0.06,-0.61
2023-01-01 23:00:00+00:00,long,buy,16594.4,,993.45,-0.05,-0.66
2023-01-02 00:15:00+00:00,long,sell - direction_change,16594.4,16604.3,993.54,0.01,-0.65
2023-01-02 00:15:00+00:00,short,buy,16604.3,,993.05,-0.05,-0.7
2023-01-02 02:45:00+00:00,short,sell - direction_change,16604.3,16569.2,994.65,0.16,-0.54
2023-01-02 02:45:00+00:00,long,buy,16569.2,,994.15,-0.05,-0.59
2023-01-02 03:00:00+00:00,long,sell - direction_change,16569.2,16580.4,994.33,0.02,-0.57
2023-01-02 03:00:00+00:00,short,buy,16580.4,,993.83,-0.05,-0.62
2023-01-02 03:30:00+00:00,short,sell - direction_change,16580.4,16575.9,993.6,-0.02,-0.64
2023-01-02 03:30:00+00:00,long,buy,16575.9,,993.11,-0.05,-0.69
2023-01-02 10:30:00+00:00,long,sell - direction_change,16575.9,16724.3,1001.5,0.85,0.15
2023-01-02 10:30:00+00:00,short,buy,16724.3,,1001.0,-0.05,0.1
2023-01-02 10:45:00+00:00,short,sell - direction_change,16724.3,16715.5,1001.03,0.0,0.11
2023-01-02 10:45:00+00:00,long,buy,16715.5,,1000.53,-0.05,0.06
2023-01-02 11:15:00+00:00,long,sell - direction_change,16715.5,16717.9,1000.17,-0.04,0.02
2023-01-02 11:15:00+00:00,short,buy,16717.9,,999.67,-0.05,-0.03
2023-01-02 11:30:00+00:00,short,sell - direction_change,16717.9,16708.7,999.72,0.01,-0.02
2023-01-02 11:30:00+00:00,long,buy,16708.7,,999.22,-0.05,-0.07
2023-01-02 12:30:00+00:00,long,sell - direction_change,16708.7,16729.7,999.98,0.08,0.0
2023-01-02 12:30:00+00:00,short,buy,16729.7,,999.48,-0.05,-0.05
2023-01-02 15:15:00+00:00,short,sell - direction_change,16729.7,16703.9,1000.52,0.1,0.06
2023-01-02 15:15:00+00:00,long,buy,16703.9,,1000.02,-0.05,0.01
2023-01-02 16:45:00+00:00,long,sell - direction_change,16703.9,16727.3,1000.92,0.09,0.1
2023-01-02 16:45:00+00:00,short,buy,16727.3,,1000.42,-0.05,0.05
2023-01-02 17:00:00+00:00,short,sell - direction_change,16727.3,16704.1,1001.3,0.09,0.13
2023-01-02 17:00:00+00:00,long,buy,16704.1,,1000.8,-0.05,0.08
2023-01-02 17:30:00+00:00,long,sell - direction_change,16704.1,16711.4,1000.74,-0.01,0.08
2023-01-02 17:30:00+00:00,short,buy,16711.4,,1000.24,-0.05,0.03
2023-01-02 17:45:00+00:00,short,sell - direction_change,16711.4,16706.5,1000.03,-0.02,0.01
2023-01-02 17:45:00+00:00,long,buy,16706.5,,999.53,-0.05,-0.04
2023-01-02 18:00:00+00:00,long,sell - direction_change,16706.5,16710.0,999.24,-0.03,-0.07
2023-01-02 18:00:00+00:00,short,buy,16710.0,,998.74,-0.05,-0.12
2023-01-02 18:45:00+00:00,short,sell - direction_change,16710.0,16704.1,998.6,-0.01,-0.14
2023-01-02 18:45:00+00:00,long,buy,16704.1,,998.1,-0.05,-0.19
2023-01-02 22:15:00+00:00,long,sell - direction_change,16704.1,16747.9,1000.22,0.21,0.03
2023-01-02 22:15:00+00:00,short,buy,16747.9,,999.72,-0.05,-0.02
2023-01-03 03:15:00+00:00,short,sell - direction_change,16747.9,16663.1,1004.28,0.46,0.43
2023-01-03 03:15:00+00:00,long,buy,16663.1,,1003.78,-0.05,0.38
2023-01-03 04:15:00+00:00,long,sell - direction_change,16663.1,16689.5,1004.86,0.11,0.49
2023-01-03 04:15:00+00:00,short,buy,16689.5,,1004.36,-0.05,0.44
2023-01-03 05:00:00+00:00,short,sell - direction_change,16689.5,16677.9,1004.56,0.02,0.46
2023-01-03 05:00:00+00:00,long,buy,16677.9,,1004.05,-0.05,0.41
2023-01-03 08:30:00+00:00,long,sell - direction_change,16677.9,16711.9,1005.6,0.15,0.56
2023-01-03 08:30:00+00:00,short,buy,16711.9,,1005.1,-0.05,0.51
2023-01-03 08:45:00+00:00,short,sell - direction_change,16711.9,16693.9,1005.68,0.06,0.57
2023-01-03 08:45:00+00:00,long,buy,16693.9,,1005.17,-0.05,0.52
2023-01-03 11:30:00+00:00,long,sell - direction_change,16693.9,16719.1,1006.19,0.1,0.62
2023-01-03 11:30:00+00:00,short,buy,16719.1,,1005.69,-0.05,0.57
2023-01-03 14:00:00+00:00,short,sell - direction_change,16719.1,16718.2,1005.24,-0.04,0.53
2023-01-03 14:00:00+00:00,long,buy,16718.2,,1004.73,-0.05,0.48
2023-01-03 14:45:00+00:00,long,sell - direction_change,16718.2,16747.0,1005.96,0.12,0.6
2023-01-03 14:45:00+00:00,short,buy,16747.0,,1005.46,-0.05,0.55
2023-01-03 19:15:00+00:00,short,sell - direction_change,16747.0,16625.1,1012.28,0.68,1.23
2023-01-03 19:15:00+00:00,long,buy,16625.1,,1011.77,-0.05,1.18
2023-01-03 22:30:00+00:00,long,sell - direction_change,16625.1,16656.1,1013.15,0.14,1.32
2023-01-03 22:30:00+00:00,short,buy,16656.1,,1012.64,-0.05,1.27
2023-01-03 22:45:00+00:00,short,sell - direction_change,16656.1,16650.9,1012.45,-0.02,1.25
2023-01-03 22:45:00+00:00,long,buy,16650.9,,1011.95,-0.05,1.2
2023-01-04 00:30:00+00:00,long,sell - direction_change,16650.9,16666.7,1012.4,0.04,1.24
2023-01-04 00:30:00+00:00,short,buy,16666.7,,1011.9,-0.05,1.19
2023-01-04 01:00:00+00:00,short,sell - direction_change,16666.7,16655.6,1012.06,0.02,1.21
2023-01-04 01:00:00+00:00,long,buy,16655.6,,1011.56,-0.05,1.16
2023-01-04 09:00:00+00:00,long,sell - direction_change,16655.6,16857.1,1023.29,1.16,2.32
2023-01-04 09:00:00+00:00,short,buy,16857.1,,1022.78,-0.05,2.27
2023-01-04 09:15:00+00:00,short,sell - direction_change,16857.1,16849.9,1022.7,-0.01,2.26
2023-01-04 09:15:00+00:00,long,buy,16849.9,,1022.19,-0.05,2.21
2023-01-04 09:45:00+00:00,long,sell - direction_change,16849.9,16851.8,1021.8,-0.04,2.17
2023-01-04 09:45:00+00:00,short,buy,16851.8,,1021.29,-0.05,2.12
2023-01-04 14:30:00+00:00,short,sell - direction_change,16851.8,16809.3,1023.35,0.2,2.32
2023-01-04 14:30:00+00:00,long,buy,16809.3,,1022.84,-0.05,2.27
2023-01-04 14:45:00+00:00,long,sell - direction_change,16809.3,16831.2,1023.66,0.08,2.35
2023-01-04 14:45:00+00:00,short,buy,16831.2,,1023.15,-0.05,2.3
2023-01-04 15:30:00+00:00,short,sell - direction_change,16831.2,16812.7,1023.76,0.06,2.36
2023-01-04 15:30:00+00:00,long,buy,16812.7,,1023.25,-0.05,2.31
2023-01-04 19:15:00+00:00,long,sell - direction_change,16812.7,16868.8,1026.15,0.28,2.6
2023-01-04 19:15:00+00:00,short,buy,16868.8,,1025.64,-0.05,2.55
2023-01-04 23:00:00+00:00,short,sell - direction_change,16868.8,16818.7,1028.17,0.25,2.79
2023-01-04 23:00:00+00:00,long,buy,16818.7,,1027.66,-0.05,2.74
2023-01-05 00:45:00+00:00,long,sell - direction_change,16818.7,16841.2,1028.52,0.08,2.83
2023-01-05 00:45:00+00:00,short,buy,16841.2,,1028.0,-0.05,2.78
2023-01-05 04:30:00+00:00,short,sell - direction_change,16841.2,16823.7,1028.56,0.05,2.83
