datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2023-01-03 13:00:00+00:00,long,buy,16703.8,,999.5,-0.05,-0.05
2023-01-03 14:00:00+00:00,long,sell - direction_change,16703.8,16718.2,999.86,0.04,-0.01
2023-01-03 14:00:00+00:00,short,buy,16718.2,,999.36,-0.05,-0.06
2023-01-04 01:00:00+00:00,short,sell - direction_change,16718.2,16655.6,1002.6,0.32,0.26
2023-01-04 01:00:00+00:00,long,buy,16655.6,,1002.1,-0.05,0.21
2023-01-04 19:00:00+00:00,long,sell - direction_change,16655.6,16941.9,1018.83,1.67,1.88
2023-01-04 19:00:00+00:00,short,buy,16941.9,,1018.32,-0.05,1.83
2023-01-04 23:00:00+00:00,short,sell - direction_change,16941.9,16818.7,1025.21,0.68,2.51
2023-01-04 23:00:00+00:00,long,buy,16818.7,,1024.7,-0.05,2.46
2023-01-05 00:00:00+00:00,long,sell - direction_change,16818.7,16842.2,1025.62,0.09,2.55
2023-01-05 00:00:00+00:00,short,buy,16842.2,,1025.11,-0.05,2.5
2023-01-05 05:00:00+00:00,short,sell - direction_change,16842.2,16829.0,1025.4,0.03,2.52
2023-01-05 05:00:00+00:00,long,buy,16829.0,,1024.89,-0.05,2.47
2023-01-05 06:00:00+00:00,long,sell - direction_change,16829.0,16836.2,1024.81,-0.01,2.47
2023-01-05 06:00:00+00:00,short,buy,16836.2,,1024.3,-0.05,2.42
2023-01-05 11:00:00+00:00,short,sell - direction_change,16836.2,16816.4,1024.99,0.07,2.49
2023-01-05 11:00:00+00:00,long,buy,16816.4,,1024.48,-0.05,2.44
2023-01-05 12:00:00+00:00,long,sell - direction_change,16816.4,16827.0,1024.61,0.01,2.45
2023-01-05 12:00:00+00:00,short,buy,16827.0,,1024.1,-0.05,2.4
2023-01-05 14:00:00+00:00,short,sell - direction_change,16827.0,16771.0,1027.0,0.28,2.68
2023-01-05 14:00:00+00:00,long,buy,16771.0,,1026.48,-0.05,2.63
2023-01-05 17:00:00+00:00,long,sell - direction_change,16771.0,16833.0,1029.77,0.32,2.95
2023-01-05 17:00:00+00:00,short,buy,16833.0,,1029.25,-0.05,2.9
2023-01-05 18:00:00+00:00,short,sell - direction_change,16833.0,16806.8,1030.34,0.11,3.01
2023-01-05 18:00:00+00:00,long,buy,16806.8,,1029.82,-0.05,2.96
2023-01-05 23:00:00+00:00,long,sell - direction_change,16806.8,16829.9,1030.72,0.09,3.04
2023-01-05 23:00:00+00:00,short,buy,16829.9,,1030.21,-0.05,2.99
2023-01-06 00:00:00+00:00,short,sell - direction_change,16829.9,16823.8,1030.07,-0.01,2.98
2023-01-06 00:00:00+00:00,long,buy,16823.8,,1029.55,-0.05,2.93
2023-01-06 01:00:00+00:00,long,sell - direction_change,16823.8,16852.1,1030.77,0.12,3.05
2023-01-06 01:00:00+00:00,short,buy,16852.1,,1030.25,-0.05,3.0
2023-01-06 02:00:00+00:00,short,sell - direction_change,16852.1,16818.1,1031.82,0.15,3.15
2023-01-06 02:00:00+00:00,long,buy,16818.1,,1031.3,-0.05,3.1
2023-01-06 04:00:00+00:00,long,sell - direction_change,16818.1,16825.0,1031.21,-0.01,3.09
2023-01-06 04:00:00+00:00,short,buy,16825.0,,1030.69,-0.05,3.04
2023-01-06 15:00:00+00:00,short,sell - direction_change,16825.0,16743.0,1035.2,0.44,3.48
2023-01-06 15:00:00+00:00,long,buy,16743.0,,1034.68,-0.05,3.43
2023-01-07 08:00:00+00:00,long,sell - direction_change,16743.0,16939.8,1046.33,1.13,4.55
2023-01-07 08:00:00+00:00,short,buy,16939.8,,1045.8,-0.05,4.5
2023-01-07 09:00:00+00:00,short,sell - direction_change,16939.8,16922.1,1046.37,0.05,4.56
2023-01-07 09:00:00+00:00,long,buy,16922.1,,1045.85,-0.05,4.51
2023-01-07 10:00:00+00:00,long,sell - direction_change,16922.1,16924.0,1045.44,-0.04,4.47
2023-01-07 10:00:00+00:00,short,buy,16924.0,,1044.92,-0.05,4.42
2023-01-07 12:00:00+00:00,short,sell - direction_change,16924.0,16912.3,1045.12,0.02,4.44
2023-01-07 12:00:00+00:00,long,buy,16912.3,,1044.6,-0.05,4.39
2023-01-07 13:00:00+00:00,long,sell - direction_change,16912.3,16912.5,1044.09,-0.05,4.34
2023-01-07 13:00:00+00:00,short,buy,16912.5,,1043.57,-0.05,4.29
2023-01-07 14:00:00+00:00,short,sell - direction_change,16912.5,16911.9,1043.08,-0.05,4.24
2023-01-07 14:00:00+00:00,long,buy,16911.9,,1042.56,-0.05,4.19
2023-01-07 16:00:00+00:00,long,sell - direction_change,16911.9,16934.5,1043.43,0.08,4.28
2023-01-07 16:00:00+00:00,short,buy,16934.5,,1042.91,-0.05,4.23
2023-01-07 17:00:00+00:00,short,sell - direction_change,16934.5,16916.4,1043.5,0.06,4.28
2023-01-07 17:00:00+00:00,long,buy,16916.4,,1042.98,-0.05,4.23
2023-01-08 00:00:00+00:00,long,sell - direction_change,16916.4,16936.5,1043.7,0.07,4.3
2023-01-08 00:00:00+00:00,short,buy,16936.5,,1043.18,-0.05,4.25
2023-01-08 02:00:00+00:00,short,sell - direction_change,16936.5,16924.9,1043.37,0.02,4.27
2023-01-08 02:00:00+00:00,long,buy,16924.9,,1042.85,-0.05,4.22
2023-01-08 04:00:00+00:00,long,sell - direction_change,16924.9,16938.9,1043.19,0.03,4.25
2023-01-08 04:00:00+00:00,short,buy,16938.9,,1042.67,-0.05,4.2
2023-01-08 05:00:00+00:00,short,sell - direction_change,16938.9,16930.8,1042.65,-0.0,4.2
2023-01-08 05:00:00+00:00,long,buy,16930.8,,1042.13,-0.05,4.15
2023-01-08 09:00:00+00:00,long,sell - direction_change,16930.8,16938.8,1042.1,-0.0,4.15
2023-01-08 09:00:00+00:00,short,buy,16938.8,,1041.58,-0.05,4.1
