timestamp,open,high,low,close,volume
1767676440000,3224.84,3224.84,3223.6,3223.61,890.34
1767676500000,3223.61,3224.01,3223.41,3224.0,959.902
1767676560000,3224.01,3226.01,3224.0,3224.99,6536.463
1767676620000,3225.0,3226.12,3223.29,3225.0,3555.242
1767676680000,3224.99,3224.99,3223.08,3223.24,1614.176
1767676740000,3223.25,3225.46,3222.43,3225.46,535.302
1767676800000,3225.45,3228.0,3224.48,3224.86,2368.111
1767676860000,3224.87,3225.72,3224.41,3224.51,1025.733
1767676920000,3224.52,3224.68,3223.0,3223.03,679.937
1767676980000,3223.04,3224.98,3223.03,3224.91,543.759
1767677040000,3224.92,3226.12,3222.31,3222.48,666.826
1767677100000,3222.49,3222.49,3220.38,3221.88,2722.754
1767677160000,3221.87,3222.28,3220.8,3222.24,1351.621
1767677220000,3222.23,3222.75,3221.7,3221.9,737.286
1767677280000,3221.91,3223.27,3221.9,3222.06,716.195
1767677340000,3222.06,3222.27,3221.91,3222.23,458.697
1767677400000,3222.22,3224.0,3222.22,3223.17,810.368
1767677460000,3223.16,3225.84,3222.71,3225.83,1093.358
1767677520000,3225.84,3226.05,3223.56,3223.56,730.801
1767677580000,3223.56,3223.57,3221.67,3221.67,567.029
1767677640000,3221.67,3221.68,3219.58,3219.77,1771.146
1767677700000,3219.77,3221.56,3217.27,3220.96,4203.75
1767677760000,3220.95,3220.99,3218.84,3219.21,697.277
1767677820000,3219.21,3219.21,3217.14,3217.15,551.129
1767677880000,3217.14,3217.92,3215.71,3215.71,2456.557
1767677940000,3215.71,3219.8,3215.61,3219.2,2402.386
1767678000000,3219.2,3219.2,3216.93,3216.93,623.635
1767678060000,3216.94,3217.88,3216.62,3217.56,755.009
1767678120000,3217.56,3217.76,3216.96,3217.0,469.463
1767678180000,3217.01,3218.53,3217.0,3218.16,620.018
1767678240000,3218.16,3218.2,3217.51,3217.51,950.011
1767678300000,3217.52,3217.52,3216.63,3216.63,616.934
1767678360000,3216.63,3216.84,3216.63,3216.84,435.657
1767678420000,3216.83,3218.13,3215.2,3218.05,1030.582
1767678480000,3218.05,3218.34,3216.54,3216.8,443.274
1767678540000,3216.8,3220.45,3216.79,3220.45,757.251
1767678600000,3220.45,3220.45,3218.3,3219.01,612.474
1767678660000,3219.01,3220.09,3218.69,3218.69,614.649
1767678720000,3218.69,3219.62,3218.46,3219.61,769.423
1767678780000,3219.61,3220.5,3217.34,3218.52,1120.186
1767678840000,3218.53,3220.0,3217.83,3218.73,739.093
1767678900000,3218.73,3219.83,3217.91,3217.92,779.087
1767678960000,3217.92,3218.0,3216.89,3216.89,666.455
1767679020000,3216.9,3217.0,3216.16,3217.0,625.688
1767679080000,3217.0,3217.0,3216.9,3216.91,318.24
1767679140000,3216.91,3217.11,3216.55,3217.11,447.298
1767679200000,3217.11,3219.84,3216.51,3219.84,1272.376
1767679260000,3219.83,3220.91,3218.98,3220.9,739.498
1767679320000,3220.91,3221.21,3220.08,3220.46,656.519
1767679380000,3220.46,3220.47,3218.35,3220.41,1265.691
1767679440000,3220.42,3222.24,3220.41,3222.04,545.548
1767679500000,3222.05,3222.05,3219.54,3219.54,722.429
1767679560000,3219.55,3220.32,3218.42,3220.0,795.283
1767679620000,3220.0,3221.0,3219.37,3220.07,392.551
1767679680000,3220.06,3220.51,3219.5,3219.51,471.512
1767679740000,3219.51,3220.0,3218.0,3218.27,891.541
1767679800000,3218.27,3220.3,3218.26,3220.2,690.167
1767679860000,3220.2,3222.67,3220.2,3222.67,889.017
1767679920000,3222.7,3223.85,3222.55,3222.56,741.241
1767679980000,3222.55,3222.74,3222.17,3222.17,420.574
1767680040000,3222.17,3222.53,3222.17,3222.26,248.457
1767680100000,3222.27,3222.93,3220.52,3221.13,1020.524
1767680160000,3221.13,3221.84,3220.52,3220.52,554.382
1767680220000,3220.53,3221.5,3220.13,3220.13,314.383
1767680280000,3220.14,3220.58,3219.58,3220.18,695.647
